team_no	attempt_no	turn_no	utterance_no	start	end	subject	verb	object	instructions	pending_instructions	matching
20	2	15	202	543.283	545.693	B	says	um mount basel to mount bern .	[ADD(0,3)]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(0,3))]	[INSTRUCT_B(ADD(0,3))]
20	2	15	203	546.243	548.173	A	says	mount basel to mount bern .	[ADD(0,3)]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(0,3)), INSTRUCT_A(ADD(0,3))]	[INSTRUCT_A(ADD(0,3))]
20	2	15	-1	548.151	548.151	A	adds	Basel-Bern (0-3)	[]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(4,?))]	[DO_A(ADD(0,3)), MATCH_A(INSTRUCT_B(ADD(0,3)))]
20	2	16	204	549.578	550.543	A	says	there you go .	[]	[]	[]
20	2	16	205	551.425	552.613	A	says	that's right .	[]	[]	[]
20	2	16	206	551.738	552.671	B	says	oh it's my turn .	[]	[]	[]
20	2	16	207	553.157	554.077	A	says	yeah it's your turn .	[]	[]	[]
20	2	16	208	553.866	555.278	B	says	so mount	[]	[]	[]
20	2	16	209	554.478	555.264	A	says	um	[]	[]	[]
20	2	16	210	555.498	558.221	A	says	do gallen to davos .	[ADD(8,9)]	[INSTRUCT_A(ADD(8,9))]	[INSTRUCT_A(ADD(8,9))]
20	2	16	211	558.411	559.044	B	says	gallen .	[ADD(8,?)]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_B(ADD(8,?))]	[INSTRUCT_B(ADD(8,?))]
20	2	16	212	559.344	561.996	A	says	yeah saint gallen .	[ADD(8,?)]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(8,?))]	[INSTRUCT_A(ADD(8,?))]
20	2	16	213	562.153	564.262	B	says	saint gallen yes to	[ADD(8,?)]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(8,?))]	[INSTRUCT_B(ADD(8,?))]
20	2	16	214	565.061	566.422	A	says	to davos .	[ADD(9,?)]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(9,?))]	[INSTRUCT_A(ADD(9,?))]
20	2	16	215	566.404	567.426	B	says	we can't do that .	[]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(9,?))]	[]
20	2	16	216	567.548	568.238	A	says	yeah we can .	[]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(9,?))]	[]
20	2	16	217	568.004	570.810	B	says	we can do davos to saint gallen .	[ADD(9,8)]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(8,?)), INSTRUCT_A(ADD(9,?)), INSTRUCT_B(ADD(9,8))]	[INSTRUCT_B(ADD(9,8))]
20	2	16	-1	569.395	569.395	B	adds	Gallen-Davos (8-9)	[]	[]	[DO_B(ADD(8,9)), MATCH_B(INSTRUCT_A(ADD(9,?)))]
20	2	16	218	570.778	571.851	A	says	yeah that's what i mean .	[]	[]	[]
20	2	16	219	571.717	574.472	B	says	oh okay , then what should we do next ?	[]	[]	[]
20	2	16	220	572.893	574.529	A	says	and then	[]	[]	[]
20	2	16	221	575.220	576.645	B	says	i have a feeling that	[]	[]	[]
20	2	16	222	575.911	579.719	A	says	go go zermatt to interlaken .	[ADD(4,5)]	[INSTRUCT_A(ADD(4,5))]	[INSTRUCT_A(ADD(4,5))]
20	2	16	-1	579.426	579.426	R	shows	thinking gesture	[]	[INSTRUCT_A(ADD(4,5))]	[]
20	2	16	-1	579.469	579.469	R	says	hmm, i see.	[]	[INSTRUCT_A(ADD(4,5))]	[]
20	2	16	-1	580.111	580.111	B	adds	Zermatt-Interlaken (4-5)	[]	[]	[DO_B(ADD(4,5)), MATCH_B(INSTRUCT_A(ADD(4,5)))]
20	2	17	223	581.621	582.247	R	says	i see .	[]	[]	[]
20	2	17	224	583.788	584.452	A	says	okay .	[]	[]	[]
20	2	17	225	585.529	586.973	B	says	yeah what do you see .	[]	[]	[]
20	2	17	226	586.283	588.303	A	says	okay give a cheapest one , the cheapest one .	[]	[]	[]
20	2	17	227	588.494	589.811	B	says	2 plus 1 , 2 plus 1 .	[]	[]	[]
20	2	17	228	590.552	591.703	B	says	you want to know 2 ?	[]	[]	[]
20	2	17	229	591.199	594.662	A	says	no just just just the most cheapest , the cheapest .	[]	[]	[]
20	2	17	230	594.906	597.686	B	says	the less , zurich to luzern .	[ADD(2,1)]	[INSTRUCT_B(ADD(2,1))]	[INSTRUCT_B(ADD(2,1))]
20	2	17	231	597.986	599.418	A	says	zurich	[ADD(2,?)]	[INSTRUCT_B(ADD(2,1)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
20	2	17	232	599.934	601.129	B	says	to luzern .	[ADD(1,?)]	[INSTRUCT_B(ADD(2,1)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(1,?))]	[INSTRUCT_B(ADD(1,?))]
20	2	17	233	602.534	603.326	A	says	how much is that ?	[]	[INSTRUCT_B(ADD(2,1)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(1,?))]	[]
20	2	17	234	603.352	604.822	B	says	um that's 2 francs .	[]	[INSTRUCT_B(ADD(2,1)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(1,?))]	[]
20	2	17	-1	604.480	604.480	A	adds	Luzern-Zurich (1-2)	[]	[]	[DO_A(ADD(1,2)), MATCH_A(INSTRUCT_B(ADD(1,?)))]
20	2	17	235	604.809	605.167	A	says	2 ?	[]	[]	[]
20	2	17	236	605.416	605.761	A	says	okay .	[]	[]	[]
20	2	17	237	606.257	607.707	A	says	and then give me another one .	[]	[]	[]
20	2	17	238	610.850	613.042	B	says	luzern to zermatt .	[ADD(1,4)]	[INSTRUCT_B(ADD(1,4))]	[INSTRUCT_B(ADD(1,4))]
20	2	17	239	613.463	615.144	A	says	luzern to zermatt .	[ADD(1,4)]	[INSTRUCT_B(ADD(1,4)), INSTRUCT_A(ADD(1,4))]	[INSTRUCT_A(ADD(1,4))]
20	2	17	-1	615.494	615.494	A	adds	Luzern-Zermatt (1-4)	[]	[]	[DO_A(ADD(1,4)), MATCH_A(INSTRUCT_B(ADD(1,4)))]
20	2	18	240	618.274	619.642	B	says	are you gonna say anything ?	[]	[]	[]
20	2	18	241	620.313	621.853	A	says	okay um .	[]	[]	[]
20	2	18	242	620.364	622.230	B	says	what's next , what can we connect .	[]	[]	[]
20	2	18	243	622.889	624.442	A	says	wait um .	[]	[]	[]
20	2	18	244	624.896	627.397	A	says	interlaken to neuchatel .	[ADD(5,7)]	[INSTRUCT_A(ADD(5,7))]	[INSTRUCT_A(ADD(5,7))]
20	2	18	245	627.679	628.880	B	says	interlaken to	[ADD(5,?)]	[INSTRUCT_A(ADD(5,7)), INSTRUCT_B(ADD(5,?))]	[INSTRUCT_B(ADD(5,?))]
20	2	18	246	628.970	629.724	A	says	neuchatel .	[ADD(7,?)]	[INSTRUCT_A(ADD(5,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(7,?))]	[INSTRUCT_A(ADD(7,?))]
20	2	18	247	630.764	631.844	B	says	it's luzern .	[ADD(1,?)]	[INSTRUCT_A(ADD(5,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(7,?)), INSTRUCT_B(ADD(1,?))]	[INSTRUCT_B(ADD(1,?))]
20	2	18	248	635.418	636.261	A	says	that's 3 .	[]	[INSTRUCT_A(ADD(5,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(7,?)), INSTRUCT_B(ADD(1,?))]	[]
20	2	18	249	636.281	637.341	B	says	wait , what ?	[]	[INSTRUCT_A(ADD(5,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(7,?)), INSTRUCT_B(ADD(1,?))]	[]
20	2	18	250	637.457	639.451	A	says	neuchatel mount neuchatel there .	[ADD(7,?)]	[INSTRUCT_A(ADD(5,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(7,?)), INSTRUCT_B(ADD(1,?)), INSTRUCT_A(ADD(7,?))]	[INSTRUCT_A(ADD(7,?))]
20	2	18	-1	637.798	637.798	B	adds	Interlaken-Neuchatel (5-7)	[]	[INSTRUCT_B(ADD(1,?))]	[DO_B(ADD(5,7)), MATCH_B(INSTRUCT_A(ADD(7,?)))]
20	2	18	251	638.096	640.199	B	says	neuchatel , okay , where next ?	[ADD(7,?)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?))]	[INSTRUCT_B(ADD(7,?))]
20	2	18	252	641.037	642.800	A	says	and then uh	[]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?))]	[]
20	2	18	253	646.131	646.604	B	says	yeah .	[]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?))]	[]
20	2	18	254	646.860	649.499	A	says	zurich to um zurich	[ADD(2,?)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
20	2	18	255	649.979	652.970	A	says	to saint gallen saint gallen .	[ADD(8,?)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(8,?))]	[INSTRUCT_A(ADD(8,?))]
20	2	18	256	651.493	653.743	B	says	no wait me try luzern or zurich .	[ADD(1,2)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(1,2))]	[INSTRUCT_B(ADD(1,2))]
20	2	18	257	654.140	656.837	A	says	zurich is mount zurich all the way to the top .	[ADD(2,?)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(1,2)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
20	2	18	258	658.075	661.060	B	says	yeah i can barely see , is this mount zurich to	[ADD(2,?)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(1,2)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(2,?))]	[INSTRUCT_B(ADD(2,?))]
20	2	18	259	661.158	662.494	A	says	to saint gallen .	[ADD(8,?)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(1,2)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(8,?))]	[INSTRUCT_A(ADD(8,?))]
20	2	18	-1	662.301	662.301	B	adds	Zurich-Gallen (2-8)	[]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(7,?)), INSTRUCT_B(ADD(1,2))]	[DO_B(ADD(2,8)), MATCH_B(INSTRUCT_A(ADD(8,?)))]
20	2	19	260	662.679	663.926	B	says	okay there you see .	[]	[]	[]
20	2	19	261	664.484	665.206	A	says	uh	[]	[]	[]
20	2	19	262	664.580	666.830	B	says	okay um we	[]	[]	[]
20	2	19	263	666.402	669.489	A	says	how much is how much is zermatt to davos ?	[ADD(4,9)]	[INSTRUCT_A(ADD(4,9))]	[INSTRUCT_A(ADD(4,9))]
20	2	19	264	670.109	670.985	B	says	zermatt	[ADD(4,?)]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(4,?))]	[INSTRUCT_B(ADD(4,?))]
20	2	19	265	670.946	673.524	A	says	wait oh you got to check , let's click it .	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(4,?))]	[]
20	2	19	266	675.172	677.722	B	says	um zermatt to davos it's 3 .	[ADD(4,9)]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(4,?)), INSTRUCT_B(ADD(4,9))]	[INSTRUCT_B(ADD(4,9))]
20	2	19	267	676.718	677.345	A	says	no .	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(4,?)), INSTRUCT_B(ADD(4,9))]	[]
20	2	19	268	678.029	678.783	A	says	3 okay .	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(4,?)), INSTRUCT_B(ADD(4,9))]	[]
20	2	19	269	680.039	681.790	A	says	so we click the check or no ?	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(4,?)), INSTRUCT_B(ADD(4,9))]	[]
20	2	19	-1	680.344	680.344	A	adds	Zermatt-Davos (4-9)	[]	[]	[DO_A(ADD(4,9)), MATCH_A(INSTRUCT_B(ADD(4,9)))]
20	2	19	270	681.873	683.227	B	says	mount luzern .	[ADD(1,?)]	[INSTRUCT_B(ADD(1,?))]	[INSTRUCT_B(ADD(1,?))]
20	2	19	271	683.635	684.331	A	says	okay .	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	272	684.087	686.886	B	says	i think we were supposed to check a long time ago .	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	273	687.140	688.124	A	says	shall we check it though ?	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	274	688.118	689.025	B	says	yeah .	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	-1	688.601	688.601	B	presses	submit (enabled)	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	-1	689.175	689.175	A	presses	submit (enabled)	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	-1	689.212	689.212	T	submits	cost=46 (opt_cost=22)	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	-1	689.459	689.459	R	shows	up_left gesture	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	-1	689.459	689.459	R	shows	talking emotion	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	2	19	-1	689.552	689.552	R	says	you are not that far from the minimum; the difference is only 24 francs. i am sure you can do it.	[]	[INSTRUCT_B(ADD(1,?))]	[]
20	3	19	275	690.168	699.570	R	says	...	[]	[]	[]
20	3	19	276	699.859	702.217	B	says	we would have to start again .	[]	[]	[]
20	3	19	277	702.364	704.121	A	says	the difference between	[]	[]	[]
20	3	19	-1	703.639	703.639	B	presses	compare (enabled)	[]	[]	[]
20	3	19	278	705.232	708.031	A	says	our previous score is 24 .	[]	[]	[]
20	3	19	279	707.925	709.925	B	says	46 how much do we need ?	[]	[]	[]
20	3	19	280	710.131	720.824	I	says	...	[]	[]	[]
20	3	19	281	715.517	717.403	B	says	oh we have to get to 24 .	[]	[]	[]
20	3	19	282	715.588	716.188	A	says	oh okay .	[]	[]	[]
20	3	19	283	716.348	719.307	A	says	so so how much was the last price ?	[]	[]	[]
20	3	19	284	720.852	722.143	B	says	it is 46 .	[]	[]	[]
20	3	19	285	722.353	723.513	A	says	46 ?	[]	[]	[]
20	3	19	286	722.938	724.184	B	says	how much we have passed it ?	[]	[]	[]
20	3	19	287	724.273	726.945	A	says	oh so we need oh okay .	[]	[]	[]
20	3	19	288	726.066	728.277	B	says	okay let me try something , go .	[]	[]	[]
20	3	19	289	727.631	728.705	A	says	what have i done , oh wait .	[]	[]	[]
20	3	19	290	728.946	730.167	B	says	i've got an idea .	[]	[]	[]
20	3	19	291	729.004	729.905	A	says	we are already 2	[]	[]	[]
20	3	19	292	730.435	731.144	A	says	okay wait wait wait	[]	[]	[]
20	3	19	293	730.480	731.106	B	says	go to	[]	[]	[]
20	3	19	294	731.281	731.908	B	says	trust me .	[]	[]	[]
20	3	19	295	731.876	733.416	A	says	okay we have okay .	[]	[]	[]
20	3	19	296	732.713	734.272	B	says	basel to zurich .	[ADD(0,2)]	[INSTRUCT_B(ADD(0,2))]	[INSTRUCT_B(ADD(0,2))]
20	3	19	297	735.879	736.697	A	says	how much is that ?	[]	[INSTRUCT_B(ADD(0,2))]	[]
20	3	19	298	736.850	737.349	B	says	5 .	[]	[INSTRUCT_B(ADD(0,2))]	[]
20	3	19	-1	736.998	736.998	A	adds	Basel-Zurich (0-2)	[]	[]	[DO_A(ADD(0,2)), MATCH_A(INSTRUCT_B(ADD(0,2)))]
20	3	19	299	737.804	738.813	A	says	oh there .	[]	[]	[]
20	3	19	300	740.047	740.705	A	says	done .	[]	[]	[]
20	3	19	301	740.588	741.949	B	says	and now to um	[]	[]	[]
20	3	19	302	742.243	742.780	B	says	bern	[ADD(3,?)]	[INSTRUCT_B(ADD(3,?))]	[INSTRUCT_B(ADD(3,?))]
20	3	19	303	743.151	744.282	B	says	basel to bern .	[ADD(0,3)]	[INSTRUCT_B(ADD(3,?)), INSTRUCT_B(ADD(0,3))]	[INSTRUCT_B(ADD(0,3))]
20	3	19	304	744.734	745.373	A	says	how much ?	[]	[INSTRUCT_B(ADD(3,?)), INSTRUCT_B(ADD(0,3))]	[]
20	3	19	305	745.467	746.228	B	says	um 3 .	[]	[INSTRUCT_B(ADD(3,?)), INSTRUCT_B(ADD(0,3))]	[]
20	3	19	-1	746.423	746.423	A	adds	Basel-Bern (0-3)	[]	[]	[DO_A(ADD(0,3)), MATCH_A(INSTRUCT_B(ADD(0,3)))]
20	3	20	306	746.899	747.711	A	says	wait okay there .	[]	[]	[]
20	3	20	307	748.388	749.967	B	says	we are 5 6 7 .	[]	[]	[]
20	3	20	308	750.679	751.427	B	says	where next ?	[]	[]	[]
20	3	20	309	751.714	752.839	A	says	yeah yeah .	[]	[]	[]
20	3	20	310	753.361	756.141	A	says	um neuchatel , to montreux .	[ADD(7,6)]	[INSTRUCT_A(ADD(7,6))]	[INSTRUCT_A(ADD(7,6))]
20	3	20	311	756.781	758.155	B	says	neuchatel to ?	[ADD(7,?)]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?))]	[INSTRUCT_B(ADD(7,?))]
20	3	20	312	758.283	759.338	A	says	montreux .	[ADD(6,?)]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?))]	[INSTRUCT_A(ADD(6,?))]
20	3	20	313	759.916	761.366	A	says	montreux , i don't know .	[ADD(6,?)]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?))]	[INSTRUCT_A(ADD(6,?))]
20	3	20	314	760.740	761.520	B	says	we can't do that .	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?))]	[]
20	3	20	315	761.756	762.280	A	says	yeah we can .	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?))]	[]
20	3	20	316	762.737	763.510	B	says	no we can't .	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?))]	[]
20	3	20	317	763.459	766.239	A	says	yeah , mount neuchatel to montreux .	[ADD(7,6)]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6))]	[INSTRUCT_A(ADD(7,6))]
20	3	20	318	766.144	768.036	B	says	mount neuchatel	[ADD(7,?)]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?))]	[INSTRUCT_B(ADD(7,?))]
20	3	20	319	767.448	768.361	A	says	to the left of you .	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?))]	[]
20	3	20	320	771.532	773.474	A	says	uh yeah neuchatel to montreux .	[ADD(7,6)]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(7,6))]	[INSTRUCT_A(ADD(7,6))]
20	3	20	321	774.511	775.476	B	says	i'm doing it !	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(7,6))]	[]
20	3	20	322	777.042	780.366	B	says	um how abou mount basel to neuchatel ?	[ADD(0,7)]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(0,7))]	[INSTRUCT_B(ADD(0,7))]
20	3	20	323	780.500	780.985	A	says	huh ?	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(7,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_B(ADD(0,7))]	[]
20	3	20	-1	781.049	781.049	B	adds	Basel-Neuchatel (0-7)	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(7,6))]	[DO_B(ADD(0,7)), MISMATCH_B(INSTRUCT_A(ADD(7,6)))]
20	3	20	324	782.710	783.425	A	says	oh no !	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(7,6))]	[]
20	3	20	325	783.476	785.176	B	says	no and then we have to do it look .	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(7,6))]	[]
20	3	20	326	786.507	787.184	A	says	alright .	[]	[INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(7,6)), INSTRUCT_A(ADD(7,6))]	[]
20	3	20	-1	786.696	786.696	B	adds	Montreux-Neuchatel (6-7)	[]	[]	[DO_B(ADD(6,7)), MATCH_B(INSTRUCT_A(ADD(7,6)))]
20	3	21	327	787.621	788.791	B	says	how much do we have now ?	[]	[]	[]
20	3	21	328	789.142	790.031	A	says	you you check .	[]	[]	[]
20	3	21	329	789.564	790.721	B	says	4 , 5 .	[]	[]	[]
20	3	21	330	791.137	794.920	B	says	6 7 8 9 10 11 12 , 14 .	[]	[]	[]
20	3	21	331	795.315	798.561	A	says	we have 14 and we get , we need to get to 22 .	[]	[]	[]
20	3	21	332	796.759	799.989	B	says	18 16 17 18 19 20 21 .	[]	[]	[]
20	3	21	333	799.101	800.916	A	says	14 to 22 .	[]	[]	[]
20	3	21	334	801.310	803.081	A	says	how much is montreux ?	[ADD(6,?)]	[INSTRUCT_A(ADD(6,?))]	[INSTRUCT_A(ADD(6,?))]
20	3	21	335	802.344	803.008	B	says	we need	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	336	803.539	804.836	B	says	5 and a 4 .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	337	805.936	807.949	A	says	oh 5 and a 4 , okay .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	338	807.387	808.710	B	says	i 4 right now .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	339	809.607	810.854	B	says	so , what can we do ?	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	340	811.983	813.402	A	says	where is a 4 and where is a 5 ?	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	341	816.895	818.390	B	says	okay found one zurich	[ADD(2,?)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(2,?))]	[INSTRUCT_B(ADD(2,?))]
20	3	21	342	818.780	819.470	A	says	zurich	[ADD(2,?)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
20	3	21	343	818.984	819.802	B	says	to davos .	[ADD(9,?)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(9,?))]	[INSTRUCT_B(ADD(9,?))]
20	3	21	344	820.205	821.413	B	says	zurich to davos .	[ADD(2,9)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_B(ADD(2,9))]	[INSTRUCT_B(ADD(2,9))]
20	3	21	-1	821.484	821.484	A	adds	Zurich-Davos (2-9)	[]	[INSTRUCT_A(ADD(6,?))]	[DO_A(ADD(2,9)), MATCH_A(INSTRUCT_B(ADD(2,9)))]
20	3	21	345	822.309	823.242	A	says	how much was that ?	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	346	823.203	823.542	B	says	4 .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	347	824.328	826.060	B	says	so that's 4 gone now we need 5 .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	348	827.614	828.815	A	says	oh i know how to get to 5 .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	349	829.127	830.424	A	says	we just need a 2 .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	350	829.600	830.827	B	says	i've got an idea .	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	351	830.424	831.594	A	says	what , we need	[]	[INSTRUCT_A(ADD(6,?))]	[]
20	3	21	352	830.827	831.715	B	says	to zurich	[ADD(2,?)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(2,?))]	[INSTRUCT_B(ADD(2,?))]
20	3	21	353	832.412	833.345	A	says	zurich	[ADD(2,?)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
20	3	21	354	833.025	834.003	B	says	to luzern .	[ADD(1,?)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(1,?))]	[INSTRUCT_B(ADD(1,?))]
