team_no	attempt_no	turn_no	utterance_no	start	end	subject	verb	object	instructions	pending_instructions	matching
17	4	21	144	633.142	637.518	A	says	i'm gonna go from mount davos to mount zermatt .	[ADD(9,4)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(9,4))]	[INSTRUCT_A(ADD(9,4))]
17	4	21	-1	636.864	636.864	A	adds	Zermatt-Davos (4-9)	[]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(9,4))]	[DO_A(ADD(4,9)), NONMATCH_A(DO_A(ADD(4,9)))]
17	4	22	145	638.155	639.431	B	says	that's 3 .	[]	[]	[]
17	4	22	146	638.853	640.176	A	says	that's 3 yeah .	[]	[]	[]
17	4	22	147	641.310	643.574	B	says	then i'm going to go from	[]	[]	[]
17	4	22	148	644.166	646.895	B	says	mount zermatt to mount , luzern ?	[ADD(4,1)]	[INSTRUCT_B(ADD(4,1))]	[INSTRUCT_B(ADD(4,1))]
17	4	22	149	646.606	647.260	A	says	yeah .	[]	[INSTRUCT_B(ADD(4,1))]	[]
17	4	22	-1	648.160	648.160	B	adds	Luzern-Zermatt (1-4)	[]	[INSTRUCT_B(ADD(4,1))]	[DO_B(ADD(1,4)), NONMATCH_B(DO_B(ADD(1,4)))]
17	4	22	150	651.537	655.488	A	says	luzern to mount zurich maybe that costs less .	[ADD(1,2)]	[INSTRUCT_B(ADD(4,1)), INSTRUCT_A(ADD(1,2))]	[INSTRUCT_A(ADD(1,2))]
17	4	22	-1	657.676	657.676	B	adds	Luzern-Zurich (1-2)	[]	[INSTRUCT_B(ADD(4,1))]	[DO_B(ADD(1,2)), MATCH_B(INSTRUCT_A(ADD(1,2)))]
17	4	23	151	657.892	660.855	A	says	yeah that cost 2, perfect .	[]	[]	[]
17	4	23	152	661.685	665.190	A	says	then maybe to mount zermatt how much does that cost ?	[ADD(4,?)]	[INSTRUCT_A(ADD(4,?))]	[INSTRUCT_A(ADD(4,?))]
17	4	23	-1	662.514	662.514	A	adds	Zurich-Bern (2-3)	[]	[INSTRUCT_A(ADD(4,?))]	[DO_A(ADD(2,3)), NONMATCH_A(DO_A(ADD(2,3)))]
17	4	23	153	664.916	665.509	B	says	3 .	[]	[INSTRUCT_A(ADD(4,?))]	[]
17	4	23	154	666.105	666.622	A	says	3 ?	[]	[INSTRUCT_A(ADD(4,?))]	[]
17	4	23	155	668.475	668.992	A	says	wait .	[]	[INSTRUCT_A(ADD(4,?))]	[]
17	4	23	-1	669.373	669.373	A	removes	Zurich-Bern (2-3)	[]	[INSTRUCT_A(ADD(4,?))]	[DO_A(REMOVE(2,3)), NONMATCH_A(DO_A(REMOVE(2,3)))]
17	4	24	156	670.041	670.664	A	says	or	[]	[]	[]
17	4	24	157	670.983	674.755	A	says	maybe try mount zurich to mount basel how much is that ?	[ADD(2,0)]	[INSTRUCT_A(ADD(2,0))]	[INSTRUCT_A(ADD(2,0))]
17	4	24	158	674.015	674.698	B	says	yeah .	[]	[INSTRUCT_A(ADD(2,0))]	[]
17	4	24	159	675.716	678.597	A	says	basel basel .	[ADD(0,?)]	[INSTRUCT_A(ADD(2,0)), INSTRUCT_A(ADD(0,?))]	[INSTRUCT_A(ADD(0,?))]
17	4	24	-1	679.065	679.065	B	adds	Basel-Zurich (0-2)	[]	[]	[DO_B(ADD(0,2)), MATCH_B(INSTRUCT_A(ADD(0,?)))]
17	4	24	160	679.843	681.500	A	says	that's 5 so don't do that .	[]	[]	[]
17	4	24	161	683.428	686.315	A	says	so we should do mount zurich to mount bern yeah .	[ADD(2,3)]	[INSTRUCT_A(ADD(2,3))]	[INSTRUCT_A(ADD(2,3))]
17	4	24	-1	685.345	685.345	B	removes	Basel-Zurich (0-2)	[]	[]	[DO_B(REMOVE(0,2)), MISMATCH_B(INSTRUCT_A(ADD(2,3)))]
17	4	25	162	686.825	687.965	A	says	i'll do that now .	[]	[]	[]
17	4	25	163	687.904	688.755	B	says	okay .	[]	[]	[]
17	4	25	-1	688.834	688.834	A	adds	Zurich-Bern (2-3)	[]	[]	[DO_A(ADD(2,3)), NONMATCH_A(DO_A(ADD(2,3)))]
17	4	25	164	689.788	690.670	A	says	then	[]	[]	[]
17	4	25	165	692.537	694.634	B	says	then mount bern to mount basel ?	[ADD(3,0)]	[INSTRUCT_B(ADD(3,0))]	[INSTRUCT_B(ADD(3,0))]
17	4	25	166	694.917	695.480	A	says	yeah .	[]	[INSTRUCT_B(ADD(3,0))]	[]
17	4	25	-1	695.914	695.914	A	adds	Basel-Bern (0-3)	[]	[]	[DO_A(ADD(0,3)), MATCH_A(INSTRUCT_B(ADD(3,0)))]
17	4	26	167	695.920	696.893	A	says	how much is that ?	[]	[]	[]
17	4	26	168	696.918	698.240	B	says	that's 3 .	[]	[]	[]
17	4	26	169	697.769	698.999	A	says	yeah that's better .	[]	[]	[]
17	4	26	170	700.821	701.900	B	says	uh	[]	[]	[]
17	4	26	171	701.140	704.028	A	says	we haven't got any 5s or even 4s yet so	[]	[]	[]
17	4	26	172	706.087	711.101	B	says	should i go from mount basel to , mount , neuchatel ?	[ADD(0,7)]	[INSTRUCT_B(ADD(0,7))]	[INSTRUCT_B(ADD(0,7))]
17	4	26	173	712.001	712.883	A	says	uh	[]	[INSTRUCT_B(ADD(0,7))]	[]
17	4	26	174	713.202	714.267	A	says	see how much that is yeah .	[]	[INSTRUCT_B(ADD(0,7))]	[]
17	4	26	175	714.615	715.375	A	says	do that .	[]	[INSTRUCT_B(ADD(0,7))]	[]
17	4	26	-1	715.844	715.844	B	adds	Basel-Neuchatel (0-7)	[]	[INSTRUCT_B(ADD(0,7))]	[DO_B(ADD(0,7)), NONMATCH_B(DO_B(ADD(0,7)))]
17	4	26	176	716.426	721.347	A	says	that's 4 , maybe try mount basel from to mount interlaken .	[ADD(0,5)]	[INSTRUCT_B(ADD(0,7)), INSTRUCT_A(ADD(0,5))]	[INSTRUCT_A(ADD(0,5))]
17	4	26	177	721.582	722.797	B	says	we can't do that .	[]	[INSTRUCT_B(ADD(0,7)), INSTRUCT_A(ADD(0,5))]	[]
17	4	26	178	722.721	723.983	A	says	you can't , okay .	[]	[INSTRUCT_B(ADD(0,7)), INSTRUCT_A(ADD(0,5))]	[]
17	4	26	-1	724.125	724.125	B	removes	Basel-Neuchatel (0-7)	[]	[INSTRUCT_B(ADD(0,7))]	[DO_B(REMOVE(0,7)), MISMATCH_B(INSTRUCT_A(ADD(0,5)))]
17	4	27	179	725.642	729.806	A	says	i'm gonna try mount bern to mount mount interlaken .	[ADD(3,5)]	[INSTRUCT_A(ADD(3,5))]	[INSTRUCT_A(ADD(3,5))]
17	4	27	-1	730.386	730.386	A	adds	Interlaken-Bern (5-3)	[]	[INSTRUCT_A(ADD(3,5))]	[DO_A(ADD(5,3)), NONMATCH_A(DO_A(ADD(5,3)))]
17	4	27	180	730.883	731.932	A	says	how much is that ?	[]	[INSTRUCT_A(ADD(3,5))]	[]
17	4	27	181	731.780	732.722	B	says	that's 4 .	[]	[INSTRUCT_A(ADD(3,5))]	[]
17	4	27	182	732.904	734.925	A	says	yeah i'm gonna go don't do that uh .	[]	[INSTRUCT_A(ADD(3,5))]	[]
17	4	27	-1	734.088	734.088	A	removes	Interlaken-Bern (5-3)	[]	[INSTRUCT_A(ADD(3,5))]	[DO_A(REMOVE(5,3)), NONMATCH_A(DO_A(REMOVE(5,3)))]
17	4	28	183	736.625	739.771	B	says	uh mount zermatt to mount montreux .	[ADD(4,6)]	[INSTRUCT_B(ADD(4,6))]	[INSTRUCT_B(ADD(4,6))]
17	4	28	-1	741.578	741.578	B	adds	Zermatt-Montreux (4-6)	[]	[INSTRUCT_B(ADD(4,6))]	[DO_B(ADD(4,6)), NONMATCH_B(DO_B(ADD(4,6)))]
17	4	28	184	742.266	744.226	A	says	yeah that's 2 that's perfect .	[]	[INSTRUCT_B(ADD(4,6))]	[]
17	4	28	185	744.713	749.016	A	says	okay ,then , do mounts montreux to mount interlaken .	[ADD(6,5)]	[INSTRUCT_B(ADD(4,6)), INSTRUCT_A(ADD(6,5))]	[INSTRUCT_A(ADD(6,5))]
17	4	28	-1	751.373	751.373	B	adds	Interlaken-Montreux (5-6)	[]	[INSTRUCT_B(ADD(4,6))]	[DO_B(ADD(5,6)), MATCH_B(INSTRUCT_A(ADD(6,5)))]
17	4	29	186	751.907	753.046	B	says	how much is that ?	[]	[]	[]
17	4	29	187	751.967	753.077	A	says	that's 4 .	[]	[]	[]
17	4	29	188	754.292	757.240	A	says	i'm gonna do so wait , i'm gonna erase , that .	[]	[]	[]
17	4	29	189	759.928	762.603	A	says	have to erase it , oh you can't because you've done it .	[]	[]	[]
17	4	29	190	765.539	766.739	A	says	uh	[]	[]	[]
17	4	29	191	767.712	768.289	A	says	wait .	[]	[]	[]
17	4	29	192	768.611	771.878	B	says	maybe try mount montreux to mount , neuchatel ?	[ADD(6,7)]	[INSTRUCT_B(ADD(6,7))]	[INSTRUCT_B(ADD(6,7))]
17	4	29	-1	770.000	770.000	A	removes	Interlaken-Montreux (5-6)	[]	[]	[DO_A(REMOVE(5,6)), MISMATCH_A(INSTRUCT_B(ADD(6,7)))]
17	4	29	193	772.156	776.387	A	says	wait so i'll erase , i'm gonna go from mount montreux to mount neuchatel how much is that ?	[ADD(6,7)]	[INSTRUCT_A(ADD(6,7))]	[INSTRUCT_A(ADD(6,7))]
17	4	29	-1	775.363	775.363	A	adds	Montreux-Neuchatel (6-7)	[]	[INSTRUCT_A(ADD(6,7))]	[DO_A(ADD(6,7)), NONMATCH_A(DO_A(ADD(6,7)))]
17	4	30	194	776.617	777.954	B	says	2 that's perfect .	[]	[]	[]
17	4	30	195	777.103	782.842	A	says	yeah that's perfect then go from mount neuchatel to mount , interlaken .	[ADD(7,5)]	[INSTRUCT_A(ADD(7,5))]	[INSTRUCT_A(ADD(7,5))]
17	4	30	-1	784.265	784.265	B	adds	Interlaken-Neuchatel (5-7)	[]	[]	[DO_B(ADD(5,7)), MATCH_B(INSTRUCT_A(ADD(7,5)))]
17	4	30	196	784.926	785.746	A	says	and then	[]	[]	[]
17	4	30	197	786.339	787.296	A	says	i think go	[]	[]	[]
17	4	30	198	787.903	792.295	A	says	from mount interlaken to mount basel , it's better .	[ADD(5,0)]	[INSTRUCT_A(ADD(5,0))]	[INSTRUCT_A(ADD(5,0))]
17	4	30	199	793.832	795.139	B	says	you can't do that .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	200	795.109	796.446	A	says	you can't ?	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	201	796.157	796.765	B	says	yeah .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	202	797.282	799.029	A	says	then i think we should submit .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	203	799.986	800.518	A	says	yeah ?	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	204	800.685	801.217	B	says	yeah .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	-1	801.326	801.326	A	presses	submit (enabled)	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	-1	801.751	801.751	T	submits	cost=23 (opt_cost=22)	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	-1	801.931	801.931	B	presses	submit (enabled)	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	-1	802.177	802.177	R	shows	talking emotion	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	-1	802.178	802.178	R	shows	up_left gesture	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	4	30	-1	802.273	802.273	R	says	you are away from the minimum by 1 francs. let's try again.	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	205	802.892	805.843	R	says	you are away from the minimum by 1 francs .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	207	805.792	807.631	A	says	oh what oh .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	206	805.792	806.840	B	says	what .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	208	806.877	808.132	R	says	let's try again .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	209	808.314	809.986	A	says	oh i've got 1 franc okay .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	210	815.173	816.940	I	says	sorry , continue .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	211	819.820	821.659	I	says	okay continue .	[]	[INSTRUCT_A(ADD(5,0))]	[]
17	5	30	212	820.739	825.541	A	says	uh um maybe go from mount zermatt to mount zurich .	[ADD(4,2)]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2))]	[INSTRUCT_A(ADD(4,2))]
17	5	30	213	825.541	828.507	A	says	oh no maybe go from mount zermatt to mount luzern .	[ADD(4,1)]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2)), INSTRUCT_A(ADD(4,1))]	[INSTRUCT_A(ADD(4,1))]
17	5	30	214	828.656	829.507	B	says	okay .	[]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2)), INSTRUCT_A(ADD(4,1))]	[]
17	5	30	215	830.024	830.920	B	says	how much is that ?	[]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2)), INSTRUCT_A(ADD(4,1))]	[]
17	5	30	-1	830.132	830.132	B	adds	Luzern-Zermatt (1-4)	[]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2))]	[DO_B(ADD(1,4)), MATCH_B(INSTRUCT_A(ADD(4,1)))]
17	5	30	216	830.966	832.424	A	says	3 franc .	[]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2))]	[]
17	5	30	217	833.071	835.564	A	says	maybe that's too expensive .	[]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2))]	[]
17	5	30	218	835.785	837.563	B	says	yeah maybe i'll erase it .	[]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2))]	[]
17	5	30	219	837.381	840.743	A	says	yeah , then try mount zermatt to mount	[ADD(4,?)]	[INSTRUCT_A(ADD(5,0)), INSTRUCT_A(ADD(4,2)), INSTRUCT_A(ADD(4,?))]	[INSTRUCT_A(ADD(4,?))]
17	5	30	-1	839.145	839.145	B	removes	Luzern-Zermatt (1-4)	[]	[INSTRUCT_A(ADD(5,0))]	[DO_B(REMOVE(1,4)), MISMATCH_B(INSTRUCT_A(ADD(4,?)))]
17	5	31	220	840.393	841.457	B	says	it's your turn .	[]	[]	[]
17	5	31	221	841.594	844.754	A	says	okay i'll just see for mount zermatt to mount davos .	[ADD(4,9)]	[INSTRUCT_A(ADD(4,9))]	[INSTRUCT_A(ADD(4,9))]
17	5	31	222	845.153	846.034	B	says	okay .	[]	[INSTRUCT_A(ADD(4,9))]	[]
17	5	31	223	846.672	848.313	A	says	how much is that bob ?	[]	[INSTRUCT_A(ADD(4,9))]	[]
17	5	31	-1	846.676	846.676	A	adds	Zermatt-Davos (4-9)	[]	[INSTRUCT_A(ADD(4,9))]	[DO_A(ADD(4,9)), NONMATCH_A(DO_A(ADD(4,9)))]
17	5	31	224	847.873	849.256	B	says	that's 3 .	[]	[INSTRUCT_A(ADD(4,9))]	[]
17	5	31	225	850.637	851.792	A	says	you can go for 3 .	[]	[INSTRUCT_A(ADD(4,9))]	[]
17	5	31	226	852.020	853.779	A	says	oh though last time it was 2 .	[]	[INSTRUCT_A(ADD(4,9))]	[]
17	5	31	227	855.700	858.010	A	says	yeah , do you wannna do 3 or , 2 ?	[]	[INSTRUCT_A(ADD(4,9))]	[]
17	5	31	228	858.662	862.127	B	says	i don't know , try , mount davos to mount zermatt .	[ADD(9,4)]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4))]	[INSTRUCT_B(ADD(9,4))]
17	5	31	229	860.553	863.711	I	says	you guys can check .	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4))]	[]
17	5	31	230	864.678	868.242	I	says	you can check your previous solutions you have that .	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4))]	[]
17	5	31	231	865.013	865.651	A	says	mount	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4))]	[]
17	5	31	232	867.604	869.716	A	says	oh yeah oh , wait .	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4))]	[]
17	5	31	233	870.050	873.029	A	says	bob so you wanna do mount zermatt to mount davos ?	[ADD(4,9)]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(4,9))]	[INSTRUCT_A(ADD(4,9))]
17	5	31	234	873.863	874.562	B	says	yeah .	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(4,9))]	[]
17	5	31	235	874.896	877.555	B	says	no mount luzern to mount davos .	[ADD(1,9)]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(1,9))]	[INSTRUCT_B(ADD(1,9))]
17	5	31	236	878.122	883.384	A	says	mount , okay , so i'm gonna erase mount zermatt , wait i'm gonna have a look at our previous solutions .	[REMOVE(4,?)]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(1,9)), INSTRUCT_A(REMOVE(4,?))]	[INSTRUCT_A(REMOVE(4,?))]
17	5	31	-1	879.486	879.486	A	removes	Zermatt-Davos (4-9)	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(4,9)), INSTRUCT_A(REMOVE(4,?))]	[DO_A(REMOVE(4,9)), MISMATCH_A(INSTRUCT_B(ADD(1,9)))]
17	5	32	-1	881.339	881.339	A	presses	compare (enabled)	[]	[]	[]
17	5	32	237	886.183	887.474	A	says	last time we did	[]	[]	[]
17	5	32	238	887.976	889.206	A	says	mount zermatt	[ADD(4,?)]	[INSTRUCT_A(ADD(4,?))]	[INSTRUCT_A(ADD(4,?))]
17	5	32	239	889.890	891.712	A	says	we need to find as a way to do	[]	[INSTRUCT_A(ADD(4,?))]	[]
17	5	32	240	891.971	895.678	A	says	mount zermatt to mount davos or mount davos .	[ADD(4,9), ADD(9,?)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(4,9)), INSTRUCT_A(ADD(9,?))]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_A(ADD(9,?))]
17	5	32	241	895.864	899.100	A	says	why don't you do , this , why don't you do mount gallen	[ADD(8,?)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(4,9)), INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?))]	[INSTRUCT_A(ADD(8,?))]
17	5	32	242	900.149	901.729	A	says	to mount davos .	[ADD(9,?)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(4,9)), INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_A(ADD(9,?))]	[INSTRUCT_A(ADD(9,?))]
17	5	32	243	903.318	909.233	A	says	mount saint gallen , yeah , and then to mount davos , to mount luzern , see how much that is .	[ADD(8,9), ADD(1,?)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(4,9)), INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,9)), INSTRUCT_A(ADD(1,?))]	[INSTRUCT_A(ADD(8,9)), INSTRUCT_A(ADD(1,?))]
17	5	32	-1	903.560	903.560	B	adds	Gallen-Davos (8-9)	[]	[INSTRUCT_A(ADD(4,9)), INSTRUCT_A(ADD(8,9))]	[DO_B(ADD(8,9)), MATCH_B(INSTRUCT_A(ADD(8,9)))]
17	5	32	-1	910.542	910.542	B	adds	Luzern-Davos (1-9)	[]	[INSTRUCT_A(ADD(4,9))]	[DO_B(ADD(1,9)), MISMATCH_B(INSTRUCT_A(ADD(8,9)))]
17	5	33	244	911.865	912.792	A	says	that's 3 .	[]	[]	[]
17	5	33	245	913.719	916.150	A	says	how much is mount luzern to mount zermatt ?	[ADD(1,4)]	[INSTRUCT_A(ADD(1,4))]	[INSTRUCT_A(ADD(1,4))]
17	5	33	-1	914.787	914.787	A	adds	Luzern-Zermatt (1-4)	[]	[INSTRUCT_A(ADD(1,4))]	[DO_A(ADD(1,4)), NONMATCH_A(DO_A(ADD(1,4)))]
17	5	33	246	916.555	917.725	B	says	okay .	[]	[INSTRUCT_A(ADD(1,4))]	[]
17	5	33	247	917.774	919.932	A	says	how much is that , which i just put ?	[]	[INSTRUCT_A(ADD(1,4))]	[]
17	5	33	248	919.638	920.853	B	says	that's 3 .	[]	[INSTRUCT_A(ADD(1,4))]	[]
17	5	33	249	922.206	923.893	A	says	yeah then i'll not gonna do that .	[]	[INSTRUCT_A(ADD(1,4))]	[]
17	5	33	250	924.646	927.275	A	says	uh how do we get to mount zermatt uh .	[ADD(4,?)]	[INSTRUCT_A(ADD(1,4)), INSTRUCT_A(ADD(4,?))]	[INSTRUCT_A(ADD(4,?))]
17	5	33	251	931.644	933.695	A	says	oh you know what that's 3 3 6 .	[]	[INSTRUCT_A(ADD(1,4)), INSTRUCT_A(ADD(4,?))]	[]
17	5	33	252	934.419	935.027	A	says	7 8 .	[]	[INSTRUCT_A(ADD(1,4)), INSTRUCT_A(ADD(4,?))]	[]
17	5	33	253	935.361	936.744	A	says	8 that's 8 .	[]	[INSTRUCT_A(ADD(1,4)), INSTRUCT_A(ADD(4,?))]	[]
17	5	33	254	939.087	943.139	A	says	i'll go to mount luzern to mount zurich how much is that , that's 2 .	[ADD(1,2)]	[INSTRUCT_A(ADD(1,4)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,2))]	[INSTRUCT_A(ADD(1,2))]
17	5	33	-1	940.415	940.415	A	adds	Luzern-Zurich (1-2)	[]	[INSTRUCT_A(ADD(1,4)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,2))]	[DO_A(ADD(1,2)), NONMATCH_A(DO_A(ADD(1,2)))]
17	5	34	255	942.257	943.609	B	says	that's 2 .	[]	[]	[]
17	5	34	256	943.944	945.022	A	says	is that okay ?	[]	[]	[]
17	5	34	257	944.840	945.615	B	says	yeah .	[]	[]	[]
17	5	34	258	945.615	946.540	A	says	it's better .	[]	[]	[]
17	5	34	259	947.452	948.227	A	says	because we did	[]	[]	[]
17	5	34	260	947.695	950.947	B	says	i'll i'll do from mount zurich to mount bern .	[ADD(2,3)]	[INSTRUCT_B(ADD(2,3))]	[INSTRUCT_B(ADD(2,3))]
17	5	34	261	951.777	952.369	A	says	okay .	[]	[INSTRUCT_B(ADD(2,3))]	[]
17	5	34	-1	952.170	952.170	B	adds	Zurich-Bern (2-3)	[]	[INSTRUCT_B(ADD(2,3))]	[DO_B(ADD(2,3)), NONMATCH_B(DO_B(ADD(2,3)))]
17	5	34	262	952.855	953.737	B	says	how much is that ?	[]	[INSTRUCT_B(ADD(2,3))]	[]
17	5	34	263	953.752	954.876	A	says	3 , i don't	[]	[INSTRUCT_B(ADD(2,3))]	[]
17	5	34	264	956.242	957.610	A	says	yeah , do that one .	[]	[INSTRUCT_B(ADD(2,3))]	[]
17	5	34	265	958.774	959.792	B	says	um	[]	[INSTRUCT_B(ADD(2,3))]	[]
17	5	34	266	961.038	963.859	A	says	then do mount bern to mount zermatt .	[ADD(3,4)]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4))]	[INSTRUCT_A(ADD(3,4))]
17	5	34	267	964.786	965.975	A	says	maybe that's better .	[]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4))]	[]
17	5	34	268	966.340	967.905	B	says	you can't do that .	[]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4))]	[]
17	5	34	269	967.595	968.066	A	says	oh .	[]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4))]	[]
17	5	34	270	969.793	970.857	A	says	then do	[]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4))]	[]
17	5	34	271	971.225	973.444	B	says	mount bern to mount interlaken ?	[ADD(3,5)]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4)), INSTRUCT_B(ADD(3,5))]	[INSTRUCT_B(ADD(3,5))]
17	5	34	272	973.980	974.527	A	says	yeah .	[]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4)), INSTRUCT_B(ADD(3,5))]	[]
17	5	34	273	974.937	976.426	A	says	i think that's 4 though .	[]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_A(ADD(3,4)), INSTRUCT_B(ADD(3,5))]	[]
17	5	34	-1	977.048	977.048	B	adds	Interlaken-Bern (5-3)	[]	[INSTRUCT_B(ADD(2,3)), INSTRUCT_B(ADD(3,5))]	[DO_B(ADD(5,3)), MISMATCH_B(INSTRUCT_A(ADD(3,4)))]
17	5	35	274	977.068	978.041	A	says	so don't do that .	[]	[]	[]
17	5	35	275	978.087	979.029	B	says	is that 4 ?	[]	[]	[]
17	5	35	276	978.406	980.184	A	says	oh yeah it's , it is 4 .	[]	[]	[]
17	5	35	277	980.434	981.380	B	says	okay .	[]	[]	[]
17	5	35	-1	981.042	981.042	A	removes	Interlaken-Bern (5-3)	[]	[]	[DO_A(REMOVE(5,3)), NONMATCH_A(DO_A(REMOVE(5,3)))]
17	5	35	278	981.753	983.014	B	says	should erase that .	[]	[]	[]
17	5	35	279	981.813	982.832	A	says	okay .	[]	[]	[]
17	5	35	280	984.076	987.404	A	says	how much is , wait look at our uh previous reviews .	[]	[]	[]
17	5	35	-1	987.625	987.625	B	presses	compare (enabled)	[]	[]	[]
17	5	35	281	988.122	991.287	A	says	see how much mount bern to mount basel was would you ?	[ADD(3,0)]	[INSTRUCT_A(ADD(3,0))]	[INSTRUCT_A(ADD(3,0))]
17	5	35	282	991.135	994.159	B	says	mount bern to mount basel is 3 .	[ADD(3,0)]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(3,0))]	[INSTRUCT_B(ADD(3,0))]
17	5	35	283	994.603	995.530	A	says	3 okay .	[]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(3,0))]	[]
17	5	35	284	996.488	997.764	A	says	do you wanna do that ?	[]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(3,0))]	[]
17	5	35	285	998.260	999.704	B	says	um okay .	[]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(3,0))]	[]
17	5	35	286	999.764	1000.463	A	says	yeah .	[]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(3,0))]	[]
17	5	35	-1	1001.002	1001.002	A	adds	Basel-Bern (0-3)	[]	[]	[DO_A(ADD(0,3)), MATCH_A(INSTRUCT_B(ADD(3,0)))]
17	5	36	-1	1001.130	1001.130	B	presses	previous (enabled)	[]	[]	[]
17	5	36	287	1003.105	1003.890	A	says	then	[]	[]	[]
17	5	36	288	1004.573	1007.515	A	says	i think we should go from mount bern to mount basel then	[ADD(3,0)]	[INSTRUCT_A(ADD(3,0))]	[INSTRUCT_A(ADD(3,0))]
17	5	36	289	1007.932	1008.707	A	says	go from	[]	[INSTRUCT_A(ADD(3,0))]	[]
