team_no	attempt_no	turn_no	utterance_no	start	end	subject	verb	object	instructions	pending_instructions	matching
9	1	5	112	400.030	407.346	A	says	wait no to mount basel to mount to mount neuchatel to mount bern then interlaken .	[ADD(0,7), ADD(3,5)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5))]	[INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5))]
9	1	5	113	407.965	409.850	B	says	to mount zurich ?	[ADD(2,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?))]	[INSTRUCT_B(ADD(2,?))]
9	1	5	114	410.272	415.420	B	says	mount bern to mount neuchatel to mount basel to mount and then mount interlaken ?	[ADD(3,7), ADD(0,5)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]
9	1	5	115	415.983	418.459	B	says	you kind of like go there i'm not sure that could happen though .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	116	418.965	420.942	B	says	because i can't cross over .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	117	420.560	421.712	A	says	oh yeah true .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	118	420.942	421.891	B	says	i've tried that .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	119	422.337	422.988	A	says	true .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	120	423.720	426.195	A	says	so , yeah okay .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	121	424.987	426.591	B	says	so it has to be a straight line .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	122	426.985	429.876	B	says	or it can have zigzags but never overlap .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	123	427.452	428.245	A	says	yeah	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	124	430.307	432.668	A	says	yeah so we should go	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	125	433.118	434.075	A	says	i don't mind	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5))]	[]
9	1	5	126	434.497	437.172	A	says	uh i think we should go to mount zurich though .	[ADD(2,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
9	1	5	127	437.564	442.346	B	says	and then go mount bern then mount basel or mount basel and then bern mount bern and then neuchatel .	[ADD(3,0), ADD(0,3), ADD(3,7)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7))]	[INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7))]
9	1	5	128	440.996	445.582	A	says	i think and then mount basel .	[ADD(0,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?))]	[INSTRUCT_A(ADD(0,?))]
9	1	5	129	442.740	449.155	B	says	i think what we should do is mount saint gallen mount zurich mount basel mount neuchatel mount bern then mount interlaken .	[ADD(8,2), ADD(0,7), ADD(3,5)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5))]	[INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5))]
9	1	5	130	449.606	453.208	A	says	i don't think i've got anything you've just said bob .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5))]	[]
9	1	5	131	459.876	461.952	B	says	or finish out mount bern	[ADD(3,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?))]	[INSTRUCT_B(ADD(3,?))]
9	1	5	132	462.422	466.318	A	says	i think we should finish at mount interlaken because we started we started	[ADD(5,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?))]	[INSTRUCT_A(ADD(5,?))]
9	1	5	133	466.684	468.569	A	says	uh mount montreux .	[ADD(6,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?))]	[INSTRUCT_A(ADD(6,?))]
9	1	5	134	467.134	473.295	B	says	no we have to finish at mount um montreux because she wants all of them , there .	[ADD(6,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(6,?))]	[INSTRUCT_B(ADD(6,?))]
9	1	5	135	472.001	473.914	A	says	yeah because we've started there as well .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(6,?))]	[]
9	1	5	136	475.189	475.773	A	says	okay .	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(6,?))]	[]
9	1	5	137	476.167	477.208	A	says	so where should	[]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(6,?))]	[]
9	1	5	138	477.011	479.121	B	says	i think we should go mount zurich first .	[ADD(2,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(6,?)), INSTRUCT_B(ADD(2,?))]	[INSTRUCT_B(ADD(2,?))]
9	1	5	139	479.036	481.343	A	says	okay so from mount saint gallen	[ADD(8,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(6,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(8,?))]	[INSTRUCT_A(ADD(8,?))]
9	1	5	140	481.495	482.440	A	says	to zurich .	[ADD(2,?)]	[INSTRUCT_B(ADD(8,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(2,0)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(2,3)), INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(3,?)), INSTRUCT_A(ADD(0,7)), INSTRUCT_A(ADD(3,5)), INSTRUCT_B(ADD(2,?)), INSTRUCT_B(ADD(3,7)), INSTRUCT_B(ADD(0,5)), INSTRUCT_A(ADD(2,?)), INSTRUCT_B(ADD(3,0)), INSTRUCT_B(ADD(0,3)), INSTRUCT_B(ADD(3,7)), INSTRUCT_A(ADD(0,?)), INSTRUCT_B(ADD(8,2)), INSTRUCT_B(ADD(0,7)), INSTRUCT_B(ADD(3,5)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_B(ADD(6,?)), INSTRUCT_B(ADD(2,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
