team_no	attempt_no	turn_no	utterance_no	start	end	subject	verb	object	instructions	pending_instructions	matching
47	5	20	123	466.413	473.652	A	says	no let's now connect mount montreux to um let's now connect mount interlaken to mount	[ADD(6,?), ADD(5,?)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?))]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?))]
47	5	20	124	473.995	476.315	B	says	mount davos to mount zermatt .	[ADD(9,4)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_B(ADD(9,4))]	[INSTRUCT_B(ADD(9,4))]
47	5	20	125	476.932	478.853	B	says	mount davos to mount zermatt .	[ADD(9,4)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_B(ADD(9,4)), INSTRUCT_B(ADD(9,4))]	[INSTRUCT_B(ADD(9,4))]
47	5	20	126	476.932	477.407	A	says	okay .	[]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_B(ADD(9,4)), INSTRUCT_B(ADD(9,4))]	[]
47	5	20	127	478.568	480.622	A	says	mount davos to mount zermatt ?	[ADD(9,4)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_B(ADD(9,4)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(9,4))]	[INSTRUCT_A(ADD(9,4))]
47	5	20	128	481.116	482.391	A	says	where's mount davos ?	[ADD(9,?)]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_B(ADD(9,4)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(9,4)), INSTRUCT_A(ADD(9,?))]	[INSTRUCT_A(ADD(9,?))]
47	5	20	129	483.052	483.585	A	says	mount	[]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_B(ADD(9,?)), INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_B(ADD(9,4)), INSTRUCT_B(ADD(9,4)), INSTRUCT_A(ADD(9,4)), INSTRUCT_A(ADD(9,?))]	[]
47	5	20	-1	484.354	484.354	A	adds	Zermatt-Davos (4-9)	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?))]	[DO_A(ADD(4,9)), MATCH_A(INSTRUCT_B(ADD(9,4)))]
47	5	20	130	484.574	486.704	A	says	mount davos to mount zermatt right ?	[ADD(9,4)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(9,4))]	[INSTRUCT_A(ADD(9,4))]
47	5	20	-1	487.360	487.360	A	adds	Luzern-Zermatt (1-4)	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(9,4))]	[DO_A(ADD(1,4)), NONMATCH_A(DO_A(ADD(1,4)))]
47	5	21	131	487.427	487.883	A	says	okay .	[]	[]	[]
47	5	21	132	488.359	489.519	B	says	and then to mount luzern	[ADD(1,?)]	[INSTRUCT_B(ADD(1,?))]	[INSTRUCT_B(ADD(1,?))]
47	5	21	133	489.766	491.801	A	says	okay , because i've pretty sure this is	[]	[INSTRUCT_B(ADD(1,?))]	[]
47	5	21	134	492.638	493.494	A	says	3 and 3 .	[]	[INSTRUCT_B(ADD(1,?))]	[]
47	5	21	135	494.084	494.997	A	says	6 .	[]	[INSTRUCT_B(ADD(1,?))]	[]
47	5	21	136	497.200	497.771	A	says	okay .	[]	[INSTRUCT_B(ADD(1,?))]	[]
47	5	21	137	498.227	498.779	A	says	now	[]	[INSTRUCT_B(ADD(1,?))]	[]
47	5	21	-1	498.922	498.922	B	adds	Luzern-Zurich (1-2)	[]	[INSTRUCT_B(ADD(1,?))]	[DO_B(ADD(1,2)), NONMATCH_B(DO_B(ADD(1,2)))]
47	5	21	138	500.605	501.613	B	says	to mount bern ?	[ADD(3,?)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(3,?))]	[INSTRUCT_B(ADD(3,?))]
47	5	21	139	507.427	511.022	A	says	uh go from mount zurich to s t mount s t gallen .	[ADD(2,8)]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(3,?)), INSTRUCT_A(ADD(2,8))]	[INSTRUCT_A(ADD(2,8))]
47	5	21	-1	510.845	510.845	B	adds	Zurich-Gallen (2-8)	[]	[INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(3,?))]	[DO_B(ADD(2,8)), MATCH_B(INSTRUCT_A(ADD(2,8)))]
47	5	22	-1	512.776	512.776	A	adds	Luzern-Bern (1-3)	[]	[]	[DO_A(ADD(1,3)), NONMATCH_A(DO_A(ADD(1,3)))]
47	5	22	140	512.828	513.856	A	says	okay and now	[]	[]	[]
47	5	22	141	514.217	516.271	A	says	i'll go from mount luzern to mount bern	[ADD(1,3)]	[INSTRUCT_A(ADD(1,3))]	[INSTRUCT_A(ADD(1,3))]
47	5	22	-1	515.284	515.284	A	adds	Basel-Bern (0-3)	[]	[INSTRUCT_A(ADD(1,3))]	[DO_A(ADD(0,3)), NONMATCH_A(DO_A(ADD(0,3)))]
47	5	23	142	516.518	517.108	A	says	and go from	[]	[]	[]
47	5	23	143	517.393	518.877	A	says	mount bern to mount basel .	[ADD(3,0)]	[INSTRUCT_A(ADD(3,0))]	[INSTRUCT_A(ADD(3,0))]
47	5	23	144	520.326	522.970	B	says	then mount basel to mount neuchatel ?	[ADD(0,7)]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(0,7))]	[INSTRUCT_B(ADD(0,7))]
47	5	23	145	522.507	522.963	A	says	yeah .	[]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(0,7))]	[]
47	5	23	146	523.268	523.800	A	says	do that .	[]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_B(ADD(0,7))]	[]
47	5	23	-1	523.534	523.534	B	adds	Basel-Neuchatel (0-7)	[]	[INSTRUCT_B(ADD(0,7))]	[DO_B(ADD(0,7)), MISMATCH_B(INSTRUCT_A(ADD(3,0)))]
47	5	24	147	523.895	525.303	B	says	and then to mount interlaken ?	[ADD(5,?)]	[INSTRUCT_B(ADD(5,?))]	[INSTRUCT_B(ADD(5,?))]
47	5	24	148	525.303	526.881	A	says	yeah , and then to mount montreux .	[ADD(6,?)]	[INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(6,?))]	[INSTRUCT_A(ADD(6,?))]
47	5	24	-1	525.948	525.948	A	adds	Interlaken-Montreux (5-6)	[]	[]	[DO_A(ADD(5,6)), MATCH_A(INSTRUCT_B(ADD(5,?)))]
47	5	24	-1	526.145	526.145	B	adds	Interlaken-Neuchatel (5-7)	[]	[]	[DO_B(ADD(5,7)), NONMATCH_B(DO_B(ADD(5,7)))]
47	5	25	149	527.528	527.870	A	says	and then	[]	[]	[]
47	5	25	150	528.441	530.020	A	says	to mount montreux .	[ADD(6,?)]	[INSTRUCT_A(ADD(6,?))]	[INSTRUCT_A(ADD(6,?))]
47	5	25	-1	528.856	528.856	A	presses	submit (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	528.910	528.910	T	submits	cost=28 (opt_cost=22)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	151	530.305	532.321	A	says	okay three two one .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	152	530.818	532.245	B	says	three two one .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	532.118	532.118	B	presses	submit (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	532.494	532.494	R	shows	talking emotion	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	532.494	532.494	R	shows	up_left gesture	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	532.581	532.581	R	says	you are not that far from the minimum; the difference is only 6 francs. i am sure you can do it.	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	153	533.021	541.028	R	says	you are not that far from the minimum the difference is only 6 francs i am sure you can do it	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	154	534.656	536.007	A	says	oh this is hard .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	155	538.137	538.822	B	says	6 .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	156	538.422	539.564	A	says	6 um .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	157	541.484	542.813	A	says	uh okay .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	541.570	541.570	R	shows	up_right gesture	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	541.570	541.570	R	shows	talking emotion	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	5	25	-1	541.583	541.583	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	158	541.615	551.296	R	says	hey guys maybe it would be easier to solve the problem if you look at your previous solutions more	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	550.126	550.126	A	presses	help (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	159	551.410	552.285	B	says	oh yeah .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	160	552.418	553.084	A	says	okay .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	552.985	552.985	B	presses	compare (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	161	553.616	554.548	B	says	previous solution .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	554.319	554.319	B	presses	previous (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	554.722	554.722	B	presses	previous (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	162	555.493	556.406	A	says	wait .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	163	556.843	559.240	A	says	where do we look at our previous solutions again ?	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	164	558.954	560.716	B	says	um so there is this	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	165	560.704	567.487	I	says	you can only see that ...	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	166	564.825	566.376	B	says	uh okay	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	167	565.449	566.002	A	says	oh .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	168	567.446	568.177	A	says	okay .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	568.520	568.520	B	presses	previous (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	169	568.605	571.707	A	says	bob , which one should i connect first , you charge now .	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	568.933	568.933	B	presses	previous (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	570.055	570.055	B	presses	compare (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	570.068	570.068	B	presses	next (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	570.301	570.301	B	presses	compare (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	-1	570.316	570.316	B	presses	next (enabled)	[]	[INSTRUCT_A(ADD(6,?))]	[]
47	6	25	170	572.224	575.879	A	says	let's go from mount zermatt , to mount zermatt to mount luzern .	[ADD(4,?), ADD(1,?)]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]
47	6	25	-1	575.044	575.044	A	adds	Luzern-Zermatt (1-4)	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[DO_A(ADD(1,4)), NONMATCH_A(DO_A(ADD(1,4)))]
47	6	25	171	576.271	576.717	B	says	yeah .	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[]
47	6	25	172	577.608	579.676	A	says	wait can we delete our tracks if we've	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[]
47	6	25	-1	578.741	578.741	R	shows	thinking gesture	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[]
47	6	25	-1	578.748	578.748	R	says	hmm, i see.	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[]
47	6	25	173	579.373	580.104	B	says	yeah	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[]
47	6	25	174	580.514	581.352	R	says	i see .	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[]
47	6	25	-1	581.242	581.242	A	adds	Luzern-Bern (1-3)	[]	[INSTRUCT_A(ADD(6,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,?))]	[DO_A(ADD(1,3)), NONMATCH_A(DO_A(ADD(1,3)))]
47	6	26	175	581.820	582.230	A	says	um	[]	[]	[]
47	6	26	176	582.784	584.619	A	says	and now mount luzern to mount bern .	[ADD(1,3)]	[INSTRUCT_A(ADD(1,3))]	[INSTRUCT_A(ADD(1,3))]
47	6	26	177	584.744	585.564	B	says	okay .	[]	[INSTRUCT_A(ADD(1,3))]	[]
47	6	26	-1	585.554	585.554	A	presses	compare (enabled)	[]	[INSTRUCT_A(ADD(1,3))]	[]
47	6	26	178	586.438	588.970	A	says	it's 3 francs wait can we delete our tracks ?	[]	[INSTRUCT_A(ADD(1,3))]	[]
47	6	26	179	588.773	589.326	B	says	yeah .	[]	[INSTRUCT_A(ADD(1,3))]	[]
47	6	26	180	590.467	595.513	A	says	then delete the one from mount zermatt and change it to mount davos let's see if it is any cheaper .	[REMOVE(4,9)]	[INSTRUCT_A(ADD(1,3)), INSTRUCT_A(REMOVE(4,9))]	[INSTRUCT_A(REMOVE(4,9))]
47	6	26	-1	595.234	595.234	B	removes	Luzern-Zermatt (1-4)	[]	[INSTRUCT_A(ADD(1,3))]	[DO_B(REMOVE(1,4)), MISMATCH_B(INSTRUCT_A(REMOVE(4,9)))]
47	6	26	-1	596.609	596.609	B	removes	Luzern-Bern (1-3)	[]	[]	[DO_B(REMOVE(1,3)), MISMATCH_B(INSTRUCT_A(ADD(1,3)))]
47	6	27	-1	599.119	599.119	A	adds	Zermatt-Davos (4-9)	[]	[]	[DO_A(ADD(4,9)), NONMATCH_A(DO_A(ADD(4,9)))]
47	6	27	181	599.708	602.525	A	says	okay let's check , mount zermatt to mount davos	[ADD(4,9)]	[INSTRUCT_A(ADD(4,9))]	[INSTRUCT_A(ADD(4,9))]
47	6	27	-1	602.292	602.292	A	adds	Gallen-Davos (8-9)	[]	[INSTRUCT_A(ADD(4,9))]	[DO_A(ADD(8,9)), NONMATCH_A(DO_A(ADD(8,9)))]
47	6	28	182	602.900	606.555	A	says	davos and mount davos to mount s t gallen .	[ADD(9,?), ADD(8,?)]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?))]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?))]
47	6	28	183	607.549	608.921	A	says	it cost a little bit lesser .	[]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?))]	[]
47	6	28	184	608.939	610.152	B	says	then to mount luzern ?	[ADD(1,?)]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(1,?))]	[INSTRUCT_B(ADD(1,?))]
47	6	28	185	610.597	611.631	A	says	okay you turn .	[]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(1,?))]	[]
47	6	28	186	611.364	614.805	B	says	how about mount luzern , how about mount zurich ?	[ADD(1,2)]	[INSTRUCT_A(ADD(9,?)), INSTRUCT_A(ADD(8,?)), INSTRUCT_B(ADD(1,?)), INSTRUCT_B(ADD(1,2))]	[INSTRUCT_B(ADD(1,2))]
47	6	28	-1	614.394	614.394	B	adds	Zurich-Gallen (2-8)	[]	[INSTRUCT_B(ADD(1,2))]	[DO_B(ADD(2,8)), MATCH_B(INSTRUCT_A(ADD(8,?)))]
47	6	28	187	615.331	615.777	A	says	yeah .	[]	[INSTRUCT_B(ADD(1,2))]	[]
47	6	28	188	616.311	617.845	A	says	and from mount zurich to mount	[ADD(2,?)]	[INSTRUCT_B(ADD(1,2)), INSTRUCT_A(ADD(2,?))]	[INSTRUCT_A(ADD(2,?))]
47	6	28	189	618.283	618.782	A	says	bern .	[ADD(3,?)]	[INSTRUCT_B(ADD(1,2)), INSTRUCT_A(ADD(2,?)), INSTRUCT_A(ADD(3,?))]	[INSTRUCT_A(ADD(3,?))]
47	6	28	-1	620.077	620.077	B	adds	Zurich-Bern (2-3)	[]	[INSTRUCT_B(ADD(1,2))]	[DO_B(ADD(2,3)), MATCH_B(INSTRUCT_A(ADD(3,?)))]
47	6	29	-1	620.416	620.416	A	adds	Basel-Bern (0-3)	[]	[]	[DO_A(ADD(0,3)), NONMATCH_A(DO_A(ADD(0,3)))]
47	6	29	190	621.939	625.808	A	says	and then , from mount bern to mount basel and from mount basel to mount	[ADD(3,0), ADD(0,?)]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_A(ADD(0,?))]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_A(ADD(0,?))]
47	6	29	191	626.941	628.296	A	says	to mount interlaken	[ADD(5,?)]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_A(ADD(0,?)), INSTRUCT_A(ADD(5,?))]	[INSTRUCT_A(ADD(5,?))]
47	6	29	-1	627.226	627.226	A	adds	Basel-Neuchatel (0-7)	[]	[INSTRUCT_A(ADD(3,0)), INSTRUCT_A(ADD(0,?)), INSTRUCT_A(ADD(5,?))]	[DO_A(ADD(0,7)), NONMATCH_A(DO_A(ADD(0,7)))]
47	6	30	192	628.439	629.295	A	says	oh we can't go .	[]	[]	[]
47	6	30	193	629.598	631.880	A	says	then from mount basel to neuchatel .	[ADD(0,7)]	[INSTRUCT_A(ADD(0,7))]	[INSTRUCT_A(ADD(0,7))]
47	6	30	194	633.846	636.056	B	says	then to mount interlaken ?	[ADD(5,?)]	[INSTRUCT_A(ADD(0,7)), INSTRUCT_B(ADD(5,?))]	[INSTRUCT_B(ADD(5,?))]
47	6	30	195	635.450	637.269	A	says	i'm pretty sure this one will cost a lot .	[]	[INSTRUCT_A(ADD(0,7)), INSTRUCT_B(ADD(5,?))]	[]
47	6	30	-1	637.118	637.118	B	adds	Interlaken-Neuchatel (5-7)	[]	[INSTRUCT_B(ADD(5,?))]	[DO_B(ADD(5,7)), MISMATCH_B(INSTRUCT_A(ADD(0,7)))]
47	6	30	196	637.518	638.873	A	says	okay to mount interlaken	[ADD(5,?)]	[INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(5,?))]	[INSTRUCT_A(ADD(5,?))]
47	6	30	197	639.604	641.138	A	says	and after to mount montreux	[ADD(6,?)]	[INSTRUCT_B(ADD(5,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(6,?))]	[INSTRUCT_A(ADD(6,?))]
47	6	30	-1	641.067	641.067	B	adds	Interlaken-Montreux (5-6)	[]	[]	[DO_B(ADD(5,6)), MATCH_B(INSTRUCT_A(ADD(6,?)))]
47	6	31	-1	642.068	642.068	B	presses	next (enabled)	[]	[]	[]
47	6	31	198	642.131	642.773	B	says	okay three ?	[]	[]	[]
47	6	31	199	642.702	643.647	A	says	uh two .	[]	[]	[]
47	6	31	200	643.914	644.699	B	says	one .	[]	[]	[]
47	6	31	201	644.039	646.125	A	says	no we have one more mountain that isn't connected	[]	[]	[]
47	6	31	-1	645.552	645.552	A	adds	Luzern-Zurich (1-2)	[]	[]	[DO_A(ADD(1,2)), NONMATCH_A(DO_A(ADD(1,2)))]
47	6	31	202	646.125	648.496	A	says	oh to mount um mount luzern	[ADD(1,?)]	[INSTRUCT_A(ADD(1,?))]	[INSTRUCT_A(ADD(1,?))]
47	6	31	-1	648.780	648.780	A	presses	submit (enabled)	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	6	31	203	648.906	652.080	A	says	gosh this one will cost a lot i know , three two one go .	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	6	31	-1	649.216	649.216	T	submits	cost=27 (opt_cost=22)	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	6	31	-1	652.465	652.465	B	presses	submit (enabled)	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	6	31	-1	652.769	652.769	R	shows	talking emotion	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	6	31	-1	652.771	652.771	R	shows	up_left gesture	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	6	31	-1	652.852	652.852	R	says	you are not that far from the minimum; the difference is only 5 francs. i am sure you can do it.	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	7	31	204	653.167	661.351	R	says	you are not that far from the minimum the difference is only 5 francs i am sure you can do it	[]	[INSTRUCT_A(ADD(1,?))]	[]
47	7	31	205	661.648	668.594	A	says	the one we did was 3 francs what did , what you , what , okay , let's go try a new because we already start from mount zermatt .	[ADD(4,?)]	[INSTRUCT_A(ADD(1,?)), INSTRUCT_A(ADD(4,?))]	[INSTRUCT_A(ADD(4,?))]
47	7	31	206	669.004	673.657	A	says	let's now start from mount luzern and go to mount bern because at least it is really sure i'm	[ADD(1,3)]	[INSTRUCT_A(ADD(1,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,3))]	[INSTRUCT_A(ADD(1,3))]
47	7	31	-1	669.819	669.819	A	adds	Luzern-Bern (1-3)	[]	[INSTRUCT_A(ADD(1,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,3))]	[DO_A(ADD(1,3)), NONMATCH_A(DO_A(ADD(1,3)))]
47	7	31	207	674.238	676.092	A	says	and then let's go from mount bern	[ADD(3,?)]	[INSTRUCT_A(ADD(1,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,3)), INSTRUCT_A(ADD(3,?))]	[INSTRUCT_A(ADD(3,?))]
47	7	31	208	674.274	675.682	B	says	oh yeah .	[]	[INSTRUCT_A(ADD(1,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,3)), INSTRUCT_A(ADD(3,?))]	[]
47	7	31	-1	676.003	676.003	A	adds	Zurich-Bern (2-3)	[]	[INSTRUCT_A(ADD(1,?)), INSTRUCT_A(ADD(4,?)), INSTRUCT_A(ADD(1,3)), INSTRUCT_A(ADD(3,?))]	[DO_A(ADD(2,3)), NONMATCH_A(DO_A(ADD(2,3)))]
47	7	32	209	676.377	679.729	A	says	to mount s t gallen , oh we can't go , so mount zurich .	[ADD(8,2)]	[INSTRUCT_A(ADD(8,2))]	[INSTRUCT_A(ADD(8,2))]
47	7	32	210	680.212	680.961	A	says	let's see .	[]	[INSTRUCT_A(ADD(8,2))]	[]
47	7	32	211	680.925	682.280	B	says	then	[]	[INSTRUCT_A(ADD(8,2))]	[]
47	7	32	212	681.442	682.387	A	says	oh it's 3 francs .	[]	[INSTRUCT_A(ADD(8,2))]	[]
47	7	32	213	682.672	689.198	A	says	um then go from mount luzern to mount s t gallen oh no we can't go from we can only go from okay just do this and	[ADD(1,8)]	[INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(1,8))]	[INSTRUCT_A(ADD(1,8))]
47	7	32	214	689.483	692.407	B	says	mount mount luzern to mount	[ADD(1,?)]	[INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(1,8)), INSTRUCT_B(ADD(1,?))]	[INSTRUCT_B(ADD(1,?))]
47	7	32	215	691.694	694.778	A	says	no no no just do mount zurich to mount basel and	[ADD(2,0)]	[INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(1,8)), INSTRUCT_B(ADD(1,?)), INSTRUCT_A(ADD(2,0))]	[INSTRUCT_A(ADD(2,0))]
47	7	32	216	695.616	696.222	A	says	mount	[]	[INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(1,8)), INSTRUCT_B(ADD(1,?)), INSTRUCT_A(ADD(2,0))]	[]
47	7	32	217	696.490	698.255	A	says	the problem is with mount basel .	[ADD(0,?)]	[INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(1,8)), INSTRUCT_B(ADD(1,?)), INSTRUCT_A(ADD(2,0)), INSTRUCT_A(ADD(0,?))]	[INSTRUCT_A(ADD(0,?))]
47	7	32	-1	697.032	697.032	B	adds	Basel-Zurich (0-2)	[]	[INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(1,8))]	[DO_B(ADD(0,2)), MATCH_B(INSTRUCT_A(ADD(0,?)))]
47	7	32	218	698.611	701.803	A	says	no at wait , can we delete our tracks , delete .	[]	[INSTRUCT_A(ADD(8,2)), INSTRUCT_A(ADD(1,8))]	[]
47	7	32	-1	701.299	701.299	B	removes	Basel-Zurich (0-2)	[]	[INSTRUCT_A(ADD(8,2))]	[DO_B(REMOVE(0,2)), MISMATCH_B(INSTRUCT_A(ADD(1,8)))]
47	7	33	219	702.174	703.547	A	says	yeah , because um	[]	[]	[]
47	7	33	220	704.440	705.793	B	says	oh my god that was expensive .	[]	[]	[]
47	7	33	221	704.634	708.450	A	says	i i realize that mount basel is the only one that can connect to	[ADD(0,?)]	[INSTRUCT_A(ADD(0,?))]	[INSTRUCT_A(ADD(0,?))]
47	7	33	222	708.682	715.510	A	says	uh except mount interlaken but , we have to go , okay let's try a new track this time , let's go from mount bern to interlaken .	[ADD(5,?), ADD(3,5)]	[INSTRUCT_A(ADD(0,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(3,5))]	[INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(3,5))]
47	7	33	-1	711.080	711.080	A	adds	Interlaken-Bern (5-3)	[]	[INSTRUCT_A(ADD(0,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(3,5))]	[DO_A(ADD(5,3)), NONMATCH_A(DO_A(ADD(5,3)))]
47	7	33	-1	714.612	714.612	A	adds	Interlaken-Neuchatel (5-7)	[]	[INSTRUCT_A(ADD(0,?)), INSTRUCT_A(ADD(5,?)), INSTRUCT_A(ADD(3,5))]	[DO_A(ADD(5,7)), NONMATCH_A(DO_A(ADD(5,7)))]
47	7	34	223	716.260	719.220	A	says	and then mount interlaken to mount neuchatel	[ADD(5,7)]	[INSTRUCT_A(ADD(5,7))]	[INSTRUCT_A(ADD(5,7))]
47	7	34	224	724.158	725.085	A	says	yeah it's from	[]	[INSTRUCT_A(ADD(5,7))]	[]
