Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	1	2	to bern	324	225	2	A	100, 212, 324
3	1	2	to do	658	604	1	A	55, 207, 658
3	3	2	to neuchatel	550	248	1	B	329, 550, 576
3	1	2	uh mount	224	238	1	A	129, 224, 366
3	3	2	we ?	537	217	1	A	404, 537, 620
3	1	2	we could	466	84	1	A	383, 419, 466
3	3	2	you did	648	724	1	B	3, 648, 726
3	3	2	you erase	301	276	2	B	26, 191, 301
3	1	2	zermatt ?	654	376	2	A	279, 427, 654
3	1	2	zermatt and	475	225	2	B	251, 349, 475
2	2	2	're not	706	48	1	A	659, 706
2	2	2	've got	126	66	1	B	61, 126
2	2	2	, the	515	265	1	B	251, 515
2	2	2	, there	561	432	1	B	130, 561
2	2	2	2 that	514	426	1	B	89, 514
2	2	2	any way	345	2	1	B	344, 345
2	2	2	away from	255	10	1	A	246, 255
2	2	2	but you	471	417	1	A	55, 471
2	2	2	connected .	558	226	1	B	333, 558
2	2	2	do ?	479	189	1	B	291, 479
2	2	2	erase ,	654	140	1	A	515, 654
2	2	2	first .	214	81	1	B	134, 214
2	2	2	go ,	561	91	1	B	471, 561
2	2	2	good .	282	204	1	A	79, 282
2	2	2	has a	687	513	1	B	175, 687
2	2	2	i know	703	129	1	A	575, 703
2	2	2	is it	603	389	1	A	215, 603
2	2	2	it because	665	611	1	A	55, 665
2	2	2	it goes	353	202	1	A	152, 353
2	2	2	it to	507	229	1	A	279, 507
2	2	2	it we	634	416	1	B	219, 634
2	2	2	just try	634	138	1	B	497, 634
2	2	2	mount mount	465	201	1	A	265, 465
2	2	2	no because	290	209	1	B	82, 290
2	2	2	now we	676	649	1	A	28, 676
2	2	2	of them	319	190	1	B	130, 319
2	2	2	oh !	625	2	1	A	624, 625
2	2	2	oh wait	486	296	1	B	191, 486
2	2	2	or you	534	437	1	B	98, 534
2	2	2	places .	420	85	1	A	336, 420
2	2	2	should try	414	121	1	B	294, 414
2	2	2	so mount	371	192	1	A	180, 371
2	2	2	so where	211	79	1	A	133, 211
2	2	2	submit it	622	27	1	A	596, 622
2	2	2	that will	666	173	1	B	494, 666
2	2	2	then ,	561	536	1	B	26, 561
2	2	2	then from	766	463	1	B	304, 766
2	2	2	then interlaken	108	33	1	B	76, 108
2	2	2	there is	584	496	1	B	89, 584
2	2	2	think i	219	94	1	A	126, 219
2	2	2	to .	676	376	1	A	301, 676
2	2	2	to there	466	186	1	B	281, 466
2	2	2	try to	658	399	1	B	260, 658
2	2	2	um mount	516	358	1	B	159, 516
2	2	2	upload .	710	62	1	B	649, 710
2	2	2	upload it	678	2	1	A	677, 678
2	2	2	wait i	580	416	1	A	165, 580
2	2	2	wait wait	525	100	1	A	426, 525
2	2	2	was 2	500	412	1	B	89, 500
2	2	2	was 5	324	6	1	A	319, 324
2	2	2	way ,	345	266	1	B	80, 345
2	2	2	we need	733	118	1	A	616, 733
2	2	2	we started	251	124	1	A	128, 251
2	2	2	we um	731	119	1	A	613, 731
2	2	2	yeah because	239	109	1	A	131, 239
2	2	2	yeah this	670	21	1	A	650, 670
2	2	2	you could	534	528	1	B	7, 534
184	5	1	mount	22	765	4	B	3, 4, 5, 20, 22, 42, 43, 48, 52, 54, 66, 67, 68, 71, 73, 74, 78, 84, 93, 96, 98, 99, 101, 102, 105, 106, 108, 109, 110, 122, 123, 124, 125, 127, 128, 129, 130, 134, 135, 137, 141, 146, 153, 155, 157, 159, 162, 172, 180, 185, 186, 191, 192, 201, 203, 204, 206, 207, 209, 211, 217, 224, 251, 252, 253, 255, 260, 265, 273, 276, 278, 288, 289, 294, 295, 297, 304, 317, 322, 329, 330, 333, 334, 335, 336, 340, 342, 344, 346, 349, 350, 355, 357, 366, 368, 371, 373, 375, 383, 385, 394, 395, 398, 400, 416, 419, 425, 427, 429, 431, 436, 437, 439, 446, 458, 459, 460, 461, 463, 464, 465, 468, 469, 470, 471, 475, 476, 477, 479, 485, 489, 494, 495, 497, 498, 501, 503, 505, 506, 507, 508, 509, 516, 520, 521, 539, 542, 543, 544, 549, 551, 555, 556, 581, 582, 590, 609, 630, 632, 633, 654, 655, 661, 665, 667, 668, 672, 681, 683, 686, 688, 690, 691, 692, 693, 695, 700, 753, 760, 761, 762, 765, 766, 767
163	14	1	to	23	764	4	B	4, 5, 20, 21, 23, 42, 43, 45, 48, 51, 52, 54, 55, 67, 68, 71, 73, 78, 84, 99, 100, 101, 102, 105, 106, 108, 109, 110, 117, 122, 130, 136, 137, 141, 146, 153, 162, 172, 192, 195, 201, 203, 207, 209, 212, 224, 233, 245, 246, 249, 253, 255, 260, 265, 273, 276, 278, 279, 281, 288, 290, 294, 295, 297, 301, 304, 316, 317, 322, 324, 329, 330, 333, 336, 340, 342, 349, 355, 356, 357, 358, 362, 366, 368, 371, 373, 375, 380, 385, 387, 395, 396, 398, 400, 425, 427, 429, 431, 437, 446, 452, 454, 457, 458, 461, 462, 463, 466, 467, 468, 469, 475, 476, 477, 489, 494, 498, 501, 503, 505, 507, 508, 509, 514, 515, 516, 517, 521, 539, 542, 543, 544, 550, 551, 555, 556, 558, 576, 580, 581, 590, 609, 616, 632, 654, 655, 658, 661, 665, 668, 676, 681, 686, 688, 691, 692, 695, 753, 760, 762, 765, 766, 767
106	14	1	we	104	731	2	A	28, 30, 39, 40, 48, 52, 61, 67, 73, 99, 101, 102, 104, 105, 120, 122, 125, 128, 130, 131, 134, 146, 156, 157, 159, 160, 161, 163, 171, 178, 191, 194, 201, 208, 209, 219, 230, 237, 245, 249, 251, 252, 254, 255, 285, 308, 316, 317, 318, 370, 382, 383, 385, 386, 387, 403, 404, 405, 406, 409, 410, 414, 419, 429, 466, 507, 514, 515, 518, 527, 537, 540, 542, 543, 544, 553, 561, 572, 576, 581, 601, 610, 611, 613, 616, 617, 619, 620, 622, 629, 634, 645, 654, 665, 674, 676, 681, 706, 727, 731, 733, 736, 741, 743, 749, 758
90	13	1	i	15	763	2	B	7, 9, 15, 30, 45, 48, 54, 56, 58, 66, 79, 80, 82, 83, 99, 102, 103, 111, 112, 114, 121, 122, 124, 125, 126, 128, 134, 147, 148, 153, 154, 156, 165, 179, 182, 187, 194, 195, 209, 210, 212, 217, 218, 219, 222, 230, 237, 269, 273, 279, 299, 310, 321, 322, 347, 348, 358, 366, 367, 406, 423, 428, 431, 479, 481, 482, 494, 495, 501, 548, 575, 578, 580, 581, 603, 614, 636, 639, 645, 655, 658, 671, 672, 673, 678, 700, 703, 758, 768, 769
76	8	1	that	227	748	17	B	5, 8, 13, 24, 26, 32, 37, 45, 59, 85, 89, 111, 114, 143, 162, 191, 201, 227, 230, 232, 234, 251, 264, 281, 282, 286, 299, 321, 323, 324, 341, 379, 381, 382, 384, 386, 392, 401, 420, 443, 444, 447, 458, 473, 483, 488, 494, 500, 514, 522, 523, 526, 527, 530, 540, 544, 551, 552, 555, 585, 601, 611, 638, 641, 645, 653, 656, 666, 673, 682, 697, 700, 712, 714, 736, 752
75	29	1	so	41	654	3	B	12, 17, 39, 41, 45, 51, 52, 59, 62, 66, 67, 73, 75, 85, 89, 91, 93, 116, 117, 120, 133, 135, 141, 147, 148, 152, 153, 177, 178, 180, 187, 193, 194, 195, 200, 207, 210, 211, 222, 225, 240, 245, 246, 249, 250, 251, 254, 255, 257, 281, 285, 334, 336, 340, 351, 355, 366, 371, 382, 383, 390, 398, 418, 472, 479, 492, 540, 565, 566, 569, 570, 578, 649, 653, 665
74	16	1	it	35	723	3	B	5, 7, 9, 35, 54, 55, 63, 82, 89, 91, 102, 117, 118, 138, 141, 149, 150, 152, 164, 168, 173, 193, 210, 215, 219, 221, 239, 267, 271, 273, 279, 286, 287, 293, 298, 306, 322, 326, 328, 334, 336, 339, 340, 353, 358, 369, 370, 386, 422, 434, 448, 450, 453, 507, 558, 559, 575, 596, 603, 609, 622, 634, 635, 655, 658, 663, 664, 665, 677, 678, 702, 713, 715, 727
71	7	1	one	195	575	1	A	194, 195, 201, 202, 222, 225, 226, 227, 233, 258, 261, 263, 264, 269, 281, 285, 301, 319, 321, 324, 340, 380, 382, 387, 406, 411, 482, 493, 495, 527, 536, 550, 551, 552, 553, 578, 580, 581, 584, 585, 590, 601, 605, 629, 639, 645, 648, 650, 653, 654, 660, 669, 698, 699, 705, 708, 709, 711, 712, 713, 714, 719, 721, 723, 725, 728, 735, 743, 745, 761, 768
68	18	1	okay	55	762	7	B	10, 25, 27, 29, 31, 34, 46, 55, 57, 80, 84, 97, 116, 132, 135, 140, 145, 147, 177, 181, 190, 196, 197, 210, 213, 217, 220, 229, 231, 241, 244, 247, 254, 259, 277, 298, 299, 305, 338, 360, 366, 375, 377, 383, 388, 399, 433, 435, 473, 499, 519, 524, 525, 580, 581, 589, 600, 623, 629, 645, 662, 669, 671, 696, 708, 755, 757, 771
68	30	1	the	15	747	4	B	7, 9, 13, 14, 15, 18, 54, 79, 178, 188, 194, 212, 223, 225, 233, 246, 249, 251, 255, 260, 264, 265, 278, 285, 288, 294, 301, 315, 324, 346, 387, 405, 406, 418, 420, 424, 495, 514, 515, 527, 536, 543, 549, 551, 576, 578, 585, 600, 601, 602, 603, 639, 645, 648, 661, 692, 699, 700, 708, 711, 713, 735, 739, 741, 743, 746, 749, 753
68	30	1	you	18	758	6	B	3, 5, 7, 8, 13, 14, 18, 20, 26, 45, 49, 54, 55, 78, 84, 89, 98, 111, 126, 145, 191, 203, 207, 246, 249, 276, 288, 293, 294, 301, 319, 333, 334, 341, 346, 349, 368, 370, 375, 380, 420, 424, 458, 465, 469, 471, 475, 476, 480, 485, 505, 520, 534, 548, 555, 600, 602, 629, 648, 654, 656, 657, 659, 678, 708, 726, 742, 760
67	6	1	go	52	741	2	B	20, 51, 52, 67, 73, 78, 80, 82, 83, 89, 98, 99, 100, 101, 102, 105, 111, 120, 122, 123, 134, 146, 147, 153, 157, 159, 172, 192, 198, 203, 207, 208, 209, 230, 255, 260, 276, 278, 334, 336, 338, 339, 340, 342, 344, 349, 357, 366, 368, 375, 380, 383, 419, 420, 466, 471, 475, 476, 505, 555, 561, 600, 602, 654, 671, 672, 760
66	19	1	and	100	762	10	B	7, 20, 48, 54, 67, 68, 71, 73, 89, 98, 100, 102, 110, 123, 124, 178, 185, 192, 203, 208, 209, 217, 219, 251, 252, 260, 278, 294, 304, 317, 336, 340, 349, 368, 375, 383, 386, 387, 436, 466, 469, 471, 475, 477, 501, 505, 507, 517, 538, 539, 543, 553, 555, 561, 575, 578, 581, 590, 593, 622, 633, 665, 669, 748, 751, 768
66	8	1	then	69	762	3	B	5, 20, 26, 30, 48, 68, 69, 71, 73, 74, 76, 89, 98, 100, 102, 108, 110, 123, 124, 125, 146, 155, 159, 171, 172, 180, 185, 192, 203, 208, 217, 251, 252, 275, 276, 278, 293, 294, 301, 304, 368, 375, 380, 383, 387, 401, 452, 465, 466, 475, 477, 485, 501, 505, 507, 538, 539, 561, 578, 590, 593, 633, 665, 669, 765, 766
64	3	1	interlaken	294	764	2	B	4, 20, 23, 48, 68, 71, 76, 78, 101, 108, 110, 125, 128, 141, 155, 159, 160, 161, 192, 251, 260, 276, 288, 294, 304, 317, 333, 336, 338, 342, 344, 346, 349, 350, 356, 357, 358, 368, 371, 429, 446, 455, 456, 457, 460, 471, 495, 516, 517, 520, 539, 542, 543, 551, 555, 556, 580, 581, 590, 609, 753, 760, 762, 767
60	15	1	yeah	62	770	1	A	2, 44, 50, 56, 62, 65, 95, 113, 116, 119, 120, 131, 142, 144, 151, 154, 156, 174, 176, 187, 195, 220, 226, 239, 266, 274, 292, 296, 309, 325, 359, 365, 376, 391, 400, 405, 415, 421, 432, 443, 465, 478, 479, 481, 513, 535, 557, 583, 597, 606, 618, 621, 650, 670, 679, 696, 737, 750, 764, 771
58	12	1	wait	89	698	1	A	64, 89, 92, 108, 165, 166, 188, 191, 251, 256, 258, 270, 280, 284, 352, 354, 398, 408, 409, 423, 426, 430, 451, 470, 472, 474, 476, 486, 491, 493, 495, 511, 512, 525, 530, 531, 533, 537, 541, 545, 547, 560, 569, 576, 578, 580, 600, 604, 612, 616, 627, 689, 718, 728, 734, 735, 758, 761
56	1	1	neuchatel	356	696	4	B	71, 76, 78, 101, 108, 110, 123, 125, 155, 172, 192, 206, 209, 212, 224, 233, 252, 278, 288, 289, 294, 295, 297, 317, 324, 329, 333, 336, 340, 342, 349, 350, 355, 356, 357, 358, 362, 429, 489, 494, 497, 516, 542, 549, 550, 576, 580, 581, 587, 591, 665, 667, 760, 762, 763, 766
51	15	1	no	69	753	1	A	15, 69, 79, 81, 82, 83, 102, 108, 130, 163, 173, 175, 201, 207, 273, 280, 290, 323, 331, 333, 342, 384, 398, 407, 410, 425, 448, 451, 458, 463, 476, 488, 496, 530, 540, 617, 653, 656, 658, 664, 673, 689, 707, 713, 716, 720, 724, 739, 741, 758, 767
50	16	1	how	91	745	4	B	8, 32, 37, 59, 91, 138, 166, 169, 188, 215, 230, 232, 234, 249, 329, 333, 334, 338, 346, 357, 390, 392, 401, 425, 440, 444, 446, 456, 458, 465, 468, 473, 480, 483, 485, 494, 520, 610, 611, 622, 628, 634, 638, 641, 654, 697, 704, 731, 735, 752
44	11	1	do	125	729	2	B	14, 54, 55, 66, 103, 121, 125, 126, 191, 207, 209, 210, 219, 251, 273, 279, 291, 318, 341, 358, 380, 405, 451, 469, 471, 473, 479, 480, 482, 544, 572, 576, 581, 600, 617, 619, 620, 634, 656, 658, 663, 665, 673, 742
44	1	1	montreux	130	765	3	B	3, 5, 20, 23, 48, 129, 130, 141, 157, 159, 251, 255, 260, 265, 294, 295, 297, 329, 330, 334, 335, 340, 342, 346, 355, 362, 366, 416, 429, 446, 458, 465, 468, 471, 477, 485, 489, 494, 498, 501, 760, 765, 766, 767
40	36	1	um	184	754	6	B	6, 20, 47, 70, 130, 159, 184, 232, 233, 264, 280, 327, 332, 335, 337, 342, 354, 392, 410, 471, 486, 516, 525, 532, 541, 546, 568, 576, 586, 594, 599, 609, 613, 637, 703, 720, 727, 731, 750, 759
39	3	1	should	54	448	1	B	48, 52, 54, 66, 99, 105, 120, 122, 125, 128, 133, 134, 146, 147, 153, 156, 157, 159, 161, 163, 194, 209, 210, 217, 219, 222, 230, 237, 251, 279, 294, 358, 382, 404, 409, 414, 431, 479, 495
38	17	1	is	215	721	13	B	32, 37, 59, 89, 125, 141, 143, 166, 169, 173, 207, 209, 211, 215, 230, 273, 298, 315, 317, 357, 390, 392, 401, 444, 448, 453, 483, 559, 584, 603, 638, 641, 732, 735, 739, 743, 747, 752
37	1	1	basel	254	616	1	A	53, 68, 73, 98, 100, 101, 108, 110, 123, 124, 125, 146, 153, 172, 180, 183, 191, 192, 201, 203, 209, 233, 254, 317, 322, 368, 373, 385, 429, 436, 439, 576, 581, 582, 633, 665, 668
35	16	1	if	102	728	4	B	3, 5, 9, 83, 102, 191, 208, 251, 286, 293, 334, 342, 346, 349, 366, 367, 386, 429, 475, 476, 537, 542, 570, 572, 573, 576, 578, 602, 613, 630, 632, 652, 654, 680, 730
34	5	1	erase	222	743	1	B	26, 30, 54, 191, 194, 195, 209, 217, 222, 255, 260, 271, 278, 285, 288, 293, 294, 301, 382, 495, 514, 515, 542, 549, 553, 581, 582, 611, 635, 654, 665, 669, 692, 768
34	3	1	n't	163	624	2	B	103, 112, 121, 126, 163, 191, 201, 271, 273, 293, 318, 321, 384, 409, 448, 451, 458, 488, 514, 518, 530, 544, 572, 576, 615, 617, 634, 636, 656, 657, 663, 664, 673, 726
32	1	1	's	537	715	5	B	13, 24, 45, 63, 85, 91, 141, 150, 164, 173, 221, 267, 283, 326, 328, 341, 379, 381, 420, 434, 443, 447, 450, 522, 523, 527, 537, 540, 609, 653, 715, 727
32	12	1	this	261	710	8	B	59, 80, 166, 169, 173, 202, 207, 208, 261, 269, 333, 367, 390, 401, 440, 482, 553, 574, 603, 605, 650, 669, 670, 706, 719, 721, 723, 725, 728, 732, 745, 768
32	29	1	uh	122	768	3	B	0, 61, 89, 122, 129, 202, 207, 218, 224, 260, 280, 287, 293, 316, 324, 342, 366, 424, 487, 545, 551, 577, 600, 614, 631, 645, 661, 671, 701, 739, 744, 767
29	19	1	oh	11	741	1	B	10, 11, 27, 46, 69, 83, 113, 141, 149, 158, 191, 207, 244, 272, 282, 286, 348, 379, 465, 466, 468, 486, 554, 569, 624, 625, 673, 676, 750
26	13	1	can	336	733	9	B	26, 98, 101, 118, 171, 178, 276, 308, 334, 336, 338, 339, 340, 342, 344, 346, 370, 387, 420, 600, 654, 665, 672, 674, 708, 758
26	1	1	much	164	721	3	B	32, 37, 59, 138, 164, 166, 169, 188, 215, 230, 232, 234, 357, 390, 392, 401, 440, 444, 483, 634, 638, 641, 654, 697, 735, 752
24	3	1	did	249	724	1	B	3, 194, 249, 299, 367, 386, 406, 514, 518, 528, 542, 544, 575, 576, 579, 601, 614, 629, 639, 645, 648, 681, 700, 726
24	6	1	from	75	764	2	B	3, 54, 75, 78, 93, 135, 162, 177, 206, 212, 233, 246, 251, 255, 304, 383, 398, 472, 495, 521, 539, 581, 591, 766
24	2	1	have	118	663	1	B	14, 15, 18, 39, 45, 55, 67, 118, 130, 195, 201, 207, 245, 246, 249, 254, 288, 290, 316, 348, 385, 428, 540, 676
24	3	1	luzern	421	650	1	B	42, 43, 54, 340, 396, 397, 398, 419, 421, 425, 427, 429, 431, 507, 509, 544, 555, 556, 609, 632, 661, 681, 686, 691
23	10	1	try	149	717	3	B	42, 84, 96, 149, 260, 294, 369, 370, 389, 414, 422, 423, 431, 449, 497, 555, 562, 598, 634, 655, 658, 682, 758
22	12	1	just	162	602	1	A	126, 162, 171, 194, 212, 219, 251, 349, 466, 497, 528, 542, 566, 600, 601, 614, 629, 634, 639, 644, 677, 727
22	1	1	saint	400	628	4	B	66, 67, 73, 84, 93, 94, 105, 125, 135, 368, 400, 429, 468, 505, 506, 509, 630, 632, 681, 683, 692, 693
21	4	1	gallen	105	629	5	B	66, 67, 73, 84, 94, 105, 125, 135, 368, 400, 429, 468, 505, 506, 630, 632, 681, 684, 685, 692, 694
21	4	1	was	324	624	1	A	79, 80, 89, 138, 162, 168, 188, 234, 319, 321, 322, 323, 324, 500, 566, 575, 632, 645, 648, 697, 702
21	9	1	what	345	618	8	B	125, 209, 242, 262, 270, 313, 314, 320, 345, 354, 460, 470, 537, 547, 548, 572, 573, 717, 722, 739, 742
20	7	1	not	323	660	5	B	56, 111, 148, 179, 182, 267, 283, 323, 342, 346, 347, 416, 463, 471, 494, 540, 603, 659, 706, 715
18	9	1	because	112	695	1	A	55, 82, 112, 128, 130, 131, 173, 239, 273, 290, 293, 347, 544, 550, 665, 666, 689, 749
18	4	1	which	320	540	2	A	222, 258, 263, 320, 321, 380, 493, 550, 584, 607, 648, 654, 660, 698, 709, 735, 743, 761
18	14	1	would	55	727	2	B	5, 8, 55, 67, 102, 333, 346, 440, 458, 465, 480, 485, 520, 581, 610, 654, 665, 731
17	4	1	submit	510	534	5	B	237, 308, 310, 403, 509, 510, 562, 595, 596, 622, 642, 674, 675, 701, 756, 769, 770
16	14	1	but	55	695	1	B	8, 55, 80, 118, 141, 175, 195, 342, 356, 465, 471, 480, 520, 581, 616, 702
14	8	1	or	105	521	4	B	14, 77, 98, 101, 105, 118, 123, 127, 157, 159, 171, 466, 529, 534
13	9	1	a	341	652	6	B	51, 117, 173, 175, 219, 239, 341, 387, 540, 616, 658, 687, 702
13	2	1	francs	248	601	4	B	8, 34, 45, 162, 248, 298, 306, 312, 315, 316, 317, 607, 608
13	4	1	there	131	496	3	B	89, 111, 130, 131, 208, 230, 281, 303, 378, 466, 550, 561, 584
12	12	1	like	416	429	9	B	51, 73, 89, 111, 173, 193, 239, 353, 368, 416, 418, 479
12	7	1	now	300	714	2	A	28, 238, 300, 338, 350, 363, 394, 446, 616, 671, 676, 741
10	8	1	goes	201	435	1	A	152, 201, 281, 286, 342, 353, 355, 356, 551, 586
9	3	1	at	65	369	1	B	48, 65, 128, 130, 160, 161, 178, 219, 416
9	4	1	could	383	754	3	B	7, 20, 111, 383, 405, 419, 466, 534, 760
9	2	1	though	122	529	2	B	56, 111, 122, 148, 182, 321, 381, 494, 584
9	4	1	yes	41	754	1	B	19, 41, 58, 228, 382, 588, 592, 729, 772
8	1	1	've	126	730	1	B	7, 28, 40, 61, 114, 126, 131, 736
8	6	1	of	319	347	6	B	7, 51, 111, 130, 173, 193, 319, 353
8	5	1	on	626	662	3	B	82, 600, 602, 626, 635, 643, 741, 743
8	1	1	work	494	464	2	B	201, 283, 384, 458, 488, 494, 530, 664
7	7	1	are	473	739	3	B	13, 145, 424, 473, 550, 607, 751
7	3	1	circle	540	444	5	B	173, 219, 239, 405, 471, 540, 616
7	4	1	track	744	667	5	B	80, 89, 739, 741, 743, 744, 746
7	3	1	upload	677	131	3	B	580, 645, 649, 677, 678, 708, 710
6	6	1	actually	490	290	5	B	201, 207, 219, 286, 410, 490
6	1	1	be	440	564	1	A	102, 117, 290, 440, 558, 665
6	1	1	expensive	736	742	2	B	5, 735, 736, 739, 743, 746
6	1	1	finish	128	114	2	B	48, 127, 128, 130, 160, 161
6	4	1	idea	283	350	1	A	79, 80, 283, 348, 386, 428
6	1	1	know	370	601	2	B	103, 317, 370, 575, 634, 703
6	4	1	make	616	702	4	B	5, 192, 209, 387, 616, 706
6	3	1	me	375	445	1	A	271, 323, 375, 380, 562, 715
6	6	1	want	341	112	3	B	269, 308, 318, 341, 375, 380
5	3	1	're	741	90	1	A	659, 706, 741, 743, 748
5	1	1	first	411	333	1	A	79, 80, 134, 214, 411
5	2	1	franc	243	614	2	B	34, 162, 243, 646, 647
5	5	1	maybe	417	36	3	A	383, 409, 414, 417, 418
5	5	1	my	524	421	3	B	268, 283, 379, 524, 688
5	5	1	start	245	362	2	B	48, 178, 245, 251, 409
5	2	1	way	345	266	4	B	80, 168, 208, 344, 345
5	3	1	where	395	322	1	A	133, 211, 395, 452, 454
5	3	1	will	666	609	4	B	58, 286, 287, 494, 666
4	4	1	all	748	622	2	B	130, 387, 748, 751
4	1	1	before	713	309	2	A	406, 648, 713, 714
4	1	1	come	626	546	1	B	98, 626, 635, 643
4	2	1	connected	558	310	2	B	323, 333, 558, 632
4	2	1	has	687	571	3	B	117, 173, 175, 687
4	2	1	in	418	413	2	B	8, 51, 418, 420
4	2	1	need	733	220	3	A	514, 518, 616, 733
4	2	1	places	336	87	1	B	334, 336, 338, 420
4	2	1	them	273	389	1	B	130, 273, 319, 518
4	4	1	they	291	462	1	A	290, 291, 748, 751
3	3	1	as	308	276	1	A	131, 308, 406
3	1	1	away	249	10	1	A	246, 249, 255
3	3	1	cross	658	576	1	B	112, 658, 687
3	3	1	hmm	307	308	1	B	36, 307, 343
3	3	1	keep	727	192	2	A	536, 548, 727
3	3	1	same	406	239	2	B	168, 178, 406
3	1	1	started	251	124	2	A	128, 131, 251
2	2	1	ahh	564	2	1	A	563, 564
2	2	1	better	578	477	1	A	102, 578
2	2	1	does	615	607	1	B	9, 615
2	2	1	draw	212	130	1	B	83, 212
2	2	1	five	420	81	1	A	340, 420
2	2	1	for	678	368	1	A	311, 678
2	2	1	interactive	16	4	1	B	13, 16
2	2	1	please	651	103	1	B	549, 651
2	2	1	press	334	95	1	A	240, 334
2	2	1	price	732	167	1	B	566, 732
2	2	1	something	758	729	1	A	30, 758
2	2	1	together	286	14	1	A	273, 286
2	2	1	too	195	32	1	A	164, 195
2	2	1	working	743	477	1	A	267, 743

