Freq.	Size	Surface Form	Spanning	First Speaker	Turns
38	1	it	723	B	5, 7, 9, 54, 63, 82, 89, 117, 118, 141, 150, 168, 173, 193, 219, 221, 239, 286, 287, 298, 306, 328, 334, 353, 386, 434, 448, 453, 507, 559, 603, 622, 635, 663, 665, 678, 713, 727
33	1	one	574	B	195, 201, 202, 226, 263, 264, 269, 281, 324, 387, 411, 551, 553, 578, 580, 581, 585, 590, 601, 629, 639, 645, 653, 654, 699, 705, 708, 711, 713, 714, 735, 743, 768
32	1	no	699	B	69, 81, 82, 83, 130, 173, 175, 201, 207, 280, 323, 331, 333, 342, 407, 410, 425, 448, 451, 458, 496, 617, 653, 673, 713, 716, 720, 724, 739, 741, 758, 767
31	1	is	721	B	32, 37, 59, 89, 125, 141, 143, 166, 169, 173, 207, 209, 211, 230, 298, 317, 357, 390, 392, 401, 444, 448, 453, 559, 603, 638, 641, 735, 739, 743, 752
31	1	okay	762	B	10, 25, 27, 29, 31, 34, 46, 80, 84, 145, 197, 213, 231, 244, 247, 254, 259, 298, 338, 366, 519, 525, 580, 581, 600, 629, 645, 671, 708, 755, 771
30	1	if	728	B	3, 5, 9, 83, 191, 208, 251, 286, 334, 342, 346, 349, 366, 367, 386, 429, 537, 542, 570, 572, 573, 576, 578, 602, 630, 632, 652, 654, 680, 730
28	1	yeah	728	B	44, 56, 187, 195, 226, 239, 266, 296, 359, 376, 400, 405, 415, 432, 465, 478, 481, 513, 535, 557, 583, 597, 606, 670, 679, 737, 750, 771
27	1	basel	601	B	68, 73, 98, 101, 110, 123, 125, 146, 153, 172, 191, 192, 201, 203, 209, 254, 317, 368, 373, 385, 429, 436, 576, 581, 633, 665, 668
27	1	do	660	B	14, 54, 66, 103, 125, 191, 207, 209, 219, 251, 291, 318, 405, 451, 469, 471, 480, 544, 572, 576, 581, 600, 617, 620, 663, 665, 673
26	1	uh	768	B	0, 61, 89, 202, 207, 218, 224, 260, 280, 287, 316, 324, 342, 366, 424, 487, 551, 600, 614, 631, 645, 661, 671, 701, 739, 767
26	1	um	754	B	6, 20, 47, 70, 130, 159, 232, 264, 280, 327, 337, 342, 392, 410, 471, 525, 541, 576, 586, 637, 703, 720, 727, 731, 750, 759
22	1	can	733	B	26, 98, 101, 118, 171, 178, 276, 308, 334, 338, 342, 344, 346, 387, 420, 600, 654, 665, 672, 674, 708, 758
22	1	oh	741	B	10, 27, 46, 69, 83, 141, 191, 207, 244, 272, 282, 286, 348, 379, 465, 468, 554, 569, 625, 673, 676, 750
20	1	this	710	B	59, 80, 166, 169, 173, 202, 207, 208, 269, 333, 367, 390, 401, 440, 553, 574, 603, 670, 706, 768
19	1	's	715	B	13, 24, 45, 63, 85, 141, 150, 173, 221, 283, 328, 379, 381, 420, 434, 523, 537, 653, 727
17	1	have	663	B	14, 39, 45, 67, 118, 130, 195, 201, 207, 249, 254, 288, 316, 348, 385, 428, 676
17	1	wait	670	B	89, 166, 191, 251, 270, 280, 451, 525, 537, 541, 569, 576, 578, 580, 600, 735, 758
16	1	did	724	B	3, 249, 367, 386, 528, 542, 544, 576, 579, 601, 614, 629, 639, 645, 681, 726
16	1	gallen	627	B	66, 67, 73, 84, 94, 125, 368, 400, 429, 468, 505, 630, 632, 681, 685, 692
16	1	saint	627	B	66, 67, 73, 84, 94, 125, 368, 400, 429, 468, 505, 509, 630, 632, 681, 692
16	1	would	727	B	5, 8, 67, 333, 346, 440, 458, 465, 480, 485, 520, 581, 610, 654, 665, 731
15	1	just	566	B	162, 171, 219, 251, 349, 497, 528, 542, 566, 600, 601, 614, 629, 639, 727
14	1	what	615	B	125, 209, 242, 262, 270, 313, 314, 320, 537, 572, 573, 717, 722, 739
13	1	but	574	B	8, 80, 118, 141, 175, 195, 342, 356, 465, 471, 480, 520, 581
13	1	not	651	B	56, 111, 148, 179, 182, 283, 323, 342, 346, 471, 494, 603, 706
13	1	submit	533	B	237, 308, 310, 403, 509, 562, 595, 622, 642, 674, 701, 756, 769
11	1	try	717	B	42, 84, 96, 260, 294, 449, 497, 555, 562, 682, 758
11	1	was	618	B	80, 89, 162, 168, 234, 323, 324, 566, 632, 645, 697
10	1	or	158	B	14, 77, 98, 101, 118, 123, 127, 157, 159, 171
9	1	francs	600	B	8, 34, 45, 162, 298, 306, 316, 317, 607
9	1	from	579	B	3, 54, 78, 162, 251, 255, 304, 521, 581
9	1	goes	386	B	201, 281, 286, 342, 353, 355, 356, 551, 586
9	1	like	318	B	51, 73, 89, 111, 173, 193, 239, 353, 368
8	1	now	442	B	300, 338, 350, 394, 446, 671, 676, 741
7	1	a	337	B	51, 117, 173, 175, 219, 239, 387
7	1	because	584	B	82, 112, 130, 173, 239, 544, 665
7	1	of	347	B	7, 51, 111, 130, 173, 193, 353
7	1	see	763	B	7, 9, 21, 323, 622, 701, 769
7	1	there	215	B	89, 111, 130, 208, 230, 281, 303
6	1	connect	179	B	342, 346, 471, 485, 507, 520
6	1	could	754	B	7, 20, 111, 405, 419, 760
6	1	on	662	B	82, 600, 602, 635, 741, 743
6	1	though	439	B	56, 111, 148, 182, 381, 494
6	1	which	481	B	263, 320, 607, 654, 735, 743
6	1	yes	711	B	19, 58, 228, 588, 592, 729
5	1	actually	210	B	201, 207, 219, 286, 410
5	1	at	172	B	48, 130, 160, 178, 219
5	1	idea	349	B	80, 283, 348, 386, 428
5	1	make	702	B	5, 192, 209, 387, 706
5	1	right	729	B	13, 71, 72, 390, 741
5	1	track	664	B	80, 89, 739, 741, 743
5	1	upload	129	B	580, 645, 649, 678, 708
4	1	are	595	B	13, 145, 424, 607
4	1	expensive	739	B	5, 735, 739, 743
4	1	finish	113	B	48, 127, 130, 160
4	1	my	421	B	268, 283, 379, 688
4	1	way	265	B	80, 168, 208, 344
4	1	went	497	B	5, 208, 429, 501
4	1	will	437	B	58, 286, 287, 494
4	1	work	294	B	201, 283, 458, 494
3	1	've	108	B	7, 61, 114
3	1	back	359	B	71, 98, 429
3	1	be	549	B	117, 440, 665
3	1	connected	310	B	323, 333, 632
3	1	end	6	B	173, 175, 178
3	1	first	332	B	80, 134, 411
3	1	franc	614	B	34, 162, 647
3	1	has	59	B	117, 173, 175
3	1	in	413	B	8, 51, 420
3	1	know	601	B	103, 317, 703
3	1	less	729	B	5, 316, 733
3	1	ours	176	B	566, 570, 741
3	1	out	244	B	8, 127, 251
3	1	places	87	B	334, 338, 420
3	1	start	204	B	48, 178, 251
3	1	take	28	B	249, 251, 276
3	1	touch	306	B	45, 346, 350
3	1	want	50	B	269, 308, 318
3	1	with	372	B	232, 346, 603
2	1	all	258	B	130, 387
2	1	ann	12	B	1, 12
2	1	away	7	B	249, 255
2	1	come	538	B	98, 635
2	1	confused	3	B	219, 221
2	1	good	203	B	80, 282
2	1	might	75	B	469, 543
2	1	never	206	B	118, 323
2	1	ones	348	B	260, 607
2	1	really	187	B	221, 407
2	1	same	11	B	168, 178
2	1	second	301	B	411, 711
2	1	she	122	B	9, 130
2	1	up	31	B	178, 208
2	1	weird	31	B	143, 173

