team_no,attempt_no,turn_no,start,end,subject,verb,object
10,8,30,983.291,983.291,B,adds,Luzern-Interlaken (1-5)
10,8,30,984.959,985.603,A,says,oh .
10,8,31,987.736,987.736,A,adds,Zermatt-Interlaken (4-5)
10,8,31,988.725,989.684,A,says,"maybe , here ?"
10,8,31,991.531,992.715,B,says,okay .
10,8,31,991.978,991.978,A,adds,Zermatt-Montreux (4-6)
10,8,31,993.089,993.793,B,says,now .
10,8,31,993.697,995.929,A,says,"then to , now to mount , neuchatel ."
10,8,31,995.899,998.864,B,says,"no why did you , did you that's fine okay ."
10,8,31,999.154,1001.102,A,says,to mount neuchatel now ?
10,8,31,1003.229,1003.947,B,says,um
10,8,31,1004.341,1005.150,A,says,neuchatel .
10,8,32,1004.702,1004.702,B,adds,Montreux-Neuchatel (6-7)
10,8,32,1005.105,1006.094,B,says,yeah okay .
10,8,32,1006.205,1006.205,A,presses,submit (enabled)
10,8,32,1006.363,1007.037,A,says,then
10,8,32,1007.643,1008.721,B,says,and then we have to go
10,8,32,1009.096,1010.040,B,says,mount davos
10,8,32,1010.549,1011.567,B,says,mount davos
10,8,32,1011.689,1012.962,A,says,we've done mount davos .
10,8,32,1013.042,1016.427,B,says,"yeah but , yeah but do they get mount davos to mount zermatt ."
10,8,32,1014.315,1015.049,A,says,no but .
10,8,32,1015.693,1016.292,A,says,no .
10,8,32,1016.672,1021.813,A,says,"no , because , no but it's it's but then it then would cost more money ."
10,8,32,1018.005,1018.529,B,says,fine then .
10,8,32,1020.240,1021.169,B,says,okay so then
10,8,32,1021.723,1022.472,B,says,where
10,8,32,1021.813,1023.131,A,says,we could have to do the least money .
10,8,32,1023.465,1025.157,A,says,so now let's submit .
10,8,32,1024.985,1024.985,T,submits,cost=26 (opt_cost=22)
10,8,32,1025.954,1025.954,B,presses,submit (enabled)
10,8,32,1025.973,1026.781,B,says,oh yeah okay .
10,8,32,1026.245,1026.245,R,shows,up_left gesture
10,8,32,1026.245,1026.245,R,shows,talking emotion
10,8,32,1026.334,1026.334,R,says,you are not that far from the minimum; the difference is only 4 francs. i am sure you can do it.
10,8,32,1026.991,1027.590,B,says,submit .
10,8,32,1027.510,1035.074,R,says,you are not that far from the minimum the difference is only 4 francs i am sure you can do it
10,8,32,1032.917,1034.190,B,says,we're so close we've got
10,8,32,1035.215,1037.582,B,says,"okay , here let's"
10,8,32,1038.067,1041.342,A,says,mount let's go to mount neuchatel to mount interlaken .
10,8,32,1041.481,1047.401,B,says,"mount neuchatel to mount interlaken okay got it , now let's go here ."
10,9,32,1043.564,1043.564,B,adds,Interlaken-Neuchatel (5-7)
10,9,32,1046.563,1048.315,A,says,to mount montreux ?
10,9,32,1047.089,1047.089,B,adds,Interlaken-Montreux (5-6)
10,9,32,1047.962,1048.636,B,says,yeah .
10,9,32,1050.438,1052.460,A,says,that's that's
10,9,32,1052.897,1053.855,B,says,um go to mount
10,9,32,1055.518,1056.866,B,says,oh that's gonna cost a lot .
10,9,33,1055.640,1055.640,A,adds,Zermatt-Montreux (4-6)
10,9,33,1057.802,1059.300,B,says,it cost 2 good it cost 2 .
10,9,33,1059.480,1060.004,A,says,how much ?
10,9,33,1060.427,1063.902,B,says,"2 only okay , go to mount luzern , mount luzern maybe ."
10,9,33,1063.695,1063.695,A,adds,Luzern-Zermatt (1-4)
10,9,33,1066.595,1068.811,B,says,okay now i'm gonna go to mount davos
10,9,34,1068.137,1068.137,B,adds,Luzern-Davos (1-9)
10,9,34,1069.366,1070.818,B,says,to mount s t gallen .
10,9,34,1069.416,1069.416,B,adds,Gallen-Davos (8-9)
10,9,35,1073.422,1073.422,A,adds,Zurich-Gallen (2-8)
10,9,35,1075.216,1075.860,B,says,okay .
10,9,35,1076.174,1076.594,B,says,yes .
10,9,35,1076.738,1076.738,A,adds,Zurich-Bern (2-3)
10,9,35,1076.938,1077.358,A,says,maybe
10,9,35,1077.028,1079.365,B,says,to mount bern bern bern mount bern .
10,9,35,1078.062,1078.676,A,says,yeah .
10,9,35,1079.103,1081.095,A,says,then to mount basel then we're done .
10,9,36,1081.365,1081.365,B,adds,Basel-Bern (0-3)
10,9,36,1082.114,1082.114,A,presses,submit (enabled)
10,9,36,1082.183,1082.183,T,submits,cost=26 (opt_cost=22)
10,9,36,1082.271,1084.263,B,says,"basel , and then press submit"
10,9,36,1082.998,1082.998,B,presses,submit (enabled)
10,9,36,1083.593,1083.593,R,shows,talking emotion
10,9,36,1083.593,1083.593,R,shows,up_left gesture
10,9,36,1083.687,1083.687,R,says,you are away from the minimum by 4 francs. let's try again.
10,9,36,1084.517,1090.531,R,says,you are away from the minimum by 4 francs let's try again .
10,9,36,1086.922,1088.644,B,says,oh my god we're so close .
10,9,36,1092.468,1093.187,B,says,um
10,9,36,1093.097,1095.119,A,says,"maybe from , mount"
10,10,36,1093.936,1093.936,B,adds,Gallen-Davos (8-9)
10,10,36,1094.325,1095.014,B,says,here .
10,10,36,1095.584,1095.584,B,adds,Zurich-Gallen (2-8)
10,10,36,1096.203,1096.697,B,says,here .
10,10,36,1096.353,1098.600,A,says,i think the further they are the better .
10,10,36,1100.102,1102.378,B,says,"now go to mount luzern , luzern ."
10,10,36,1102.573,1103.427,A,says,yeah .
10,10,37,1104.661,1104.661,A,adds,Luzern-Zurich (1-2)
10,10,37,1107.269,1107.898,A,says,to
10,10,37,1108.532,1111.079,B,says,to um zermatt zermatt zermatt .
10,10,37,1109.689,1109.689,A,adds,Luzern-Zermatt (1-4)
10,10,37,1111.109,1111.633,A,says,i know .
10,10,37,1112.352,1113.191,A,says,then to
10,10,37,1112.427,1113.086,B,says,okay good .
10,10,37,1113.841,1114.530,A,says,mount
10,10,37,1115.010,1115.953,B,says,bern no
10,10,37,1115.654,1116.882,A,says,no mount montreux .
10,10,37,1117.511,1117.975,B,says,yeah .
10,10,38,1118.341,1118.341,B,adds,Zermatt-Montreux (4-6)
10,10,38,1120.246,1121.867,B,says,"and , to mount interlaken ?"
10,10,38,1120.396,1121.938,A,says,"to , mount"
10,10,38,1122.195,1122.644,A,says,yeah .
10,10,38,1122.764,1123.693,B,says,no no wait .
10,10,38,1123.468,1124.232,A,says,interlaken .
10,10,38,1124.142,1125.041,B,says,we go here .
10,10,38,1124.242,1124.242,B,adds,Interlaken-Montreux (5-6)
10,10,38,1126.881,1127.301,B,says,okay .
10,10,38,1127.600,1128.155,B,says,your turn .
10,10,39,1128.213,1128.213,A,adds,Interlaken-Neuchatel (5-7)
10,10,39,1131.855,1131.855,A,adds,Basel-Neuchatel (0-7)
10,10,39,1132.024,1132.848,B,says,to mount basel .
10,10,39,1133.208,1135.200,A,says,"yeah , then to mount bern and then"
10,10,39,1135.350,1136.413,B,says,okay mount no .
10,10,39,1135.904,1137.177,A,says,please say we're done .
10,10,39,1136.713,1138.001,B,says,yeah mount bern mount bern .
10,10,40,1136.876,1136.876,B,adds,Basel-Bern (0-3)
10,10,40,1137.587,1137.587,A,presses,submit (enabled)
10,10,40,1138.158,1138.158,T,submits,cost=26 (opt_cost=22)
10,10,40,1138.515,1140.058,A,says,"then , submit"
10,10,40,1139.066,1139.066,B,presses,submit (enabled)
10,10,40,1139.414,1139.908,B,says,submit .
10,10,40,1139.423,1139.423,R,shows,talking emotion
10,10,40,1139.425,1139.425,R,shows,up_left gesture
10,10,40,1139.516,1139.516,R,says,you are away from the minimum by 4 francs. let's try again.
10,10,40,1140.273,1141.157,B,says,please .
10,10,40,1140.528,1145.800,R,says,you are away from the minimum by 4 francs let's try again
10,10,40,1145.814,1145.814,R,shows,talking emotion
10,10,40,1145.814,1145.814,R,shows,up_right gesture
10,10,40,1145.888,1145.888,R,says,"hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more."
10,10,40,1146.527,1155.946,R,says,hey guys maybe it would be easier to solve the problem if you look at your previous solutions more
10,10,40,1146.751,1147.276,A,says,wait .
10,10,40,1155.931,1156.980,B,says,"okay , here"
10,10,40,1157.354,1158.448,B,says,i'm gonna go look at
10,10,40,1158.807,1161.898,B,says,here go to your previous solutions
10,10,40,1162.458,1164.644,B,says,"are we done , okay wait"
10,10,40,1164.974,1165.633,B,says,um
10,11,40,1165.333,1165.333,B,adds,Montreux-Neuchatel (6-7)
10,11,40,1165.813,1166.816,A,says,we'll try .
10,11,40,1166.975,1168.233,B,says,to zermatt .
10,11,40,1167.011,1167.011,B,adds,Zermatt-Montreux (4-6)
10,11,40,1169.761,1173.955,B,says,"yeah 2 2 , go to very long ones go to long range ."
10,11,41,1172.394,1172.394,A,adds,Zermatt-Davos (4-9)
10,11,41,1174.879,1177.905,B,says,"go to long range , now go to , s t gallen ."
10,11,41,1177.091,1177.091,A,adds,Gallen-Davos (8-9)
10,11,41,1179.902,1182.074,B,says,nice now i'm gonna go to mount zurich .
10,11,42,1180.938,1180.938,B,adds,Zurich-Gallen (2-8)
10,11,42,1182.778,1184.366,B,says,all the way to mount
10,11,42,1184.471,1185.467,A,says,basel .
10,11,42,1185.841,1186.261,B,says,mount
10,11,42,1186.590,1187.489,B,says,basel yeah .
10,11,42,1187.784,1187.784,B,adds,Basel-Zurich (0-2)
10,11,42,1190.237,1194.625,B,says,"no that costs 5 , no , we were really good that costs 5 ."
10,11,43,1201.017,1201.017,A,adds,Basel-Bern (0-3)
10,11,43,1202.116,1202.865,A,says,mount
10,11,43,1205.382,1205.817,B,says,to mount
10,11,43,1206.296,1207.120,B,says,neuchatel
10,11,43,1212.377,1213.785,B,says,where are you gonna go ?
10,11,43,1213.717,1213.717,A,adds,Luzern-Bern (1-3)
10,11,43,1215.619,1216.203,B,says,s t
10,11,43,1218.525,1219.304,A,says,gallen .
10,11,44,1219.478,1219.478,B,adds,Luzern-Interlaken (1-5)
10,11,44,1220.038,1221.056,A,says,interlaken .
10,11,44,1220.047,1220.047,A,presses,submit (enabled)
10,11,44,1220.146,1220.146,T,submits,cost=27 (opt_cost=22)
10,11,44,1220.896,1220.896,B,presses,submit (enabled)
10,11,44,1220.987,1221.975,B,says,okay press submit
10,11,44,1221.450,1221.450,R,shows,talking emotion
10,11,44,1221.461,1221.461,R,shows,up_left gesture
10,11,44,1221.537,1221.537,R,says,you are away from the minimum by 5 francs. let's try again.
10,11,44,1222.462,1228.109,R,says,you are away from the minimum by 5 francs let's try again .
10,11,44,1225.353,1225.757,B,says,nope .
10,11,44,1225.697,1226.701,A,says,uh
10,11,44,1227.824,1229.097,B,says,isn't it break time ?
10,11,44,1231.220,1238.087,I,says,so i think ...
10,11,44,1236.739,1238.956,B,says,we haven't finished yet it's so hard .
10,11,44,1239.412,1241.240,I,says,how far are you ?
10,11,44,1241.240,1242.079,A,says,no .
10,11,44,1241.809,1242.453,B,says,uh
10,11,44,1242.962,1243.502,B,says,we're
10,11,44,1243.082,1244.565,I,says,"4 , 4 francs ?"
10,11,44,1245.052,1248.347,B,says,"yeah , no 3 francs we've got minimum , yeah ."
10,11,44,1245.816,1247.598,A,says,we were 3 francs .
10,11,44,1248.677,1254.777,I,says,okay you have one more minute ...
10,11,44,1249.625,1250.643,B,says,okay one more minute .
10,11,44,1252.491,1253.000,B,says,okay .
10,11,44,1254.258,1254.992,B,says,let's go .
10,11,44,1255.606,1256.071,B,says,mount .
10,11,44,1256.505,1257.763,A,says,maybe from mount
10,12,44,1257.633,1257.633,B,adds,Basel-Zurich (0-2)
10,12,44,1257.868,1260.100,B,says,zurich to mount davos .
10,12,44,1259.370,1259.370,B,adds,Zurich-Davos (2-9)
10,12,44,1262.343,1264.200,B,says,"no , that's not the one i wanted ."
10,12,45,1264.943,1264.943,A,removes,Zurich-Davos (2-9)
10,12,45,1265.823,1266.347,A,says,wait .
10,12,45,1267.006,1268.115,A,says,i'll erase that .
10,12,45,1268.459,1271.367,B,says,yeah and erase mount basel to mount zurich it's 5 .
10,12,45,1269.522,1269.522,A,removes,Basel-Zurich (0-2)
10,12,45,1272.045,1272.390,B,says,nice .
10,12,45,1273.037,1276.273,B,says,"okay , now , let's try this ."
10,12,46,1274.867,1274.867,B,adds,Interlaken-Bern (5-3)
10,12,46,1276.477,1276.477,B,adds,Interlaken-Neuchatel (5-7)
10,12,46,1276.902,1278.070,B,says,to that how much is that ?
10,12,46,1279.005,1279.889,B,says,3 and 4 .
10,12,46,1280.593,1281.462,A,says,that's
10,12,46,1281.677,1283.279,B,says,no just do it just do it it's fine .
10,12,46,1284.822,1285.916,A,says,let's try .
10,12,46,1287.662,1288.890,A,says,mount
10,12,46,1289.268,1290.990,B,says,neuchatel to mount
10,12,47,1289.895,1289.895,A,adds,Zurich-Bern (2-3)
10,12,47,1290.391,1291.964,A,says,to mount zurich .
10,12,47,1291.964,1292.608,B,says,okay .
10,12,47,1294.447,1294.447,A,adds,Zurich-Gallen (2-8)
10,12,48,1300.297,1300.297,B,adds,Gallen-Davos (8-9)
10,12,48,1302.615,1302.615,B,adds,Zermatt-Davos (4-9)
10,12,48,1302.862,1303.746,A,says,can't .
10,12,49,1306.294,1306.294,A,adds,Luzern-Zermatt (1-4)
10,12,49,1313.072,1315.783,B,says,mount zermatt to
10,12,49,1319.518,1321.256,B,says,mount okay .
10,12,49,1323.862,1325.495,A,says,you can't cross trees .
10,12,49,1329.499,1333.738,I,says,are you looking at your previous solutions to help you ?
10,12,49,1332.578,1332.578,B,presses,compare (enabled)
10,12,49,1333.777,1333.777,B,presses,previous (enabled)
10,12,49,1334.240,1334.240,B,presses,previous (enabled)
10,12,49,1334.638,1334.638,B,presses,previous (enabled)
10,12,49,1334.673,1336.246,A,says,maybe we shoul
10,12,49,1335.028,1335.028,B,presses,previous (enabled)
10,12,49,1335.566,1335.566,B,presses,previous (enabled)
10,12,49,1335.835,1335.835,B,presses,previous (enabled)
10,12,49,1336.008,1336.008,B,presses,previous (enabled)
10,12,49,1336.163,1336.163,B,presses,previous (enabled)
10,12,49,1336.361,1336.361,B,presses,previous (enabled)
10,12,49,1336.519,1336.519,B,presses,previous (enabled)
10,12,49,1337.572,1337.572,B,presses,compare (enabled)
10,12,49,1337.602,1337.602,B,presses,next (enabled)
10,12,49,1337.869,1337.869,B,presses,compare (enabled)
10,12,49,1337.878,1337.878,B,presses,next (enabled)
10,12,49,1338.034,1339.127,B,says,what was our lowest one ?
10,12,49,1338.266,1338.266,B,presses,compare (enabled)
10,12,49,1338.285,1338.285,B,presses,next (enabled)
10,12,49,1338.619,1338.619,B,presses,compare (enabled)
10,12,49,1338.634,1338.634,B,presses,next (enabled)
10,12,49,1339.161,1339.161,B,presses,compare (enabled)
10,12,49,1339.171,1339.171,B,presses,next (enabled)
10,12,49,1339.746,1339.746,B,presses,compare (enabled)
10,12,49,1339.762,1339.762,B,presses,next (enabled)
10,12,49,1340.264,1340.264,B,presses,compare (enabled)
10,12,49,1340.278,1340.278,B,presses,next (enabled)
10,12,49,1340.343,1341.451,A,says,it was 3 .
10,12,49,1340.830,1340.830,B,presses,compare (enabled)
10,12,49,1340.841,1340.841,B,presses,next (enabled)
10,12,49,1341.267,1341.267,B,presses,compare (enabled)
10,12,49,1341.278,1341.278,B,presses,next (enabled)
10,12,49,1341.629,1341.629,B,presses,compare (enabled)
10,12,49,1341.643,1341.643,B,presses,next (enabled)
10,12,49,1342.294,1342.294,B,presses,compare (enabled)
10,12,49,1342.339,1342.938,B,says,yeah .
10,12,49,1342.928,1342.928,B,presses,previous (enabled)
10,12,49,1343.111,1343.111,B,presses,previous (enabled)
10,12,49,1343.427,1343.427,B,presses,previous (enabled)
10,12,49,1343.764,1343.764,B,presses,previous (enabled)
10,12,49,1343.839,1346.550,B,says,price was
10,12,49,1344.130,1344.130,B,presses,previous (enabled)
10,12,49,1345.464,1345.464,B,presses,previous (enabled)
10,12,49,1346.105,1346.105,B,presses,previous (enabled)
10,12,49,1347.109,1347.109,B,presses,compare (enabled)
10,12,49,1347.119,1347.119,B,presses,next (enabled)
10,12,49,1347.494,1347.494,B,presses,compare (enabled)
10,12,49,1347.507,1347.507,B,presses,next (enabled)
10,12,49,1347.644,1349.666,B,says,yeah i think it's 25 that's price .
10,12,49,1348.251,1348.251,B,presses,previous (enabled)
10,12,49,1349.162,1349.162,B,presses,compare (enabled)
10,12,49,1349.172,1349.172,B,presses,next (enabled)
10,12,49,1351.730,1351.730,B,presses,compare (enabled)
10,12,49,1351.745,1351.745,B,presses,next (enabled)
10,12,49,1352.143,1352.143,B,presses,compare (enabled)
10,12,49,1352.157,1352.157,B,presses,next (enabled)
10,12,49,1352.396,1352.396,B,presses,compare (enabled)
10,12,49,1352.410,1352.410,B,presses,next (enabled)
10,12,49,1352.696,1352.696,B,presses,compare (enabled)
10,12,49,1352.709,1352.709,B,presses,next (enabled)
10,12,49,1352.959,1352.959,B,presses,compare (enabled)
10,12,49,1352.973,1352.973,B,presses,next (enabled)
10,12,49,1353.229,1353.229,B,presses,compare (enabled)
10,12,49,1353.294,1353.294,A,adds,Zermatt-Montreux (4-6)
10,12,50,1353.529,1353.529,B,presses,compare (enabled)
10,12,50,1353.777,1353.777,B,presses,compare (enabled)
10,12,50,1354.018,1354.018,B,presses,compare (enabled)
10,12,50,1354.306,1354.306,B,presses,compare (enabled)
10,12,50,1357.327,1358.406,B,says,it's my turn .
10,12,50,1357.807,1363.678,A,says,"so , no , we want to , maybe from mount basel to mount zurich ."
10,12,50,1364.195,1365.214,B,says,okay .
10,12,50,1366.351,1366.351,B,adds,Basel-Zurich (0-2)
10,12,50,1370.942,1370.942,B,adds,Basel-Neuchatel (0-7)
10,12,51,1373.328,1373.328,A,presses,submit (enabled)
10,12,51,1373.374,1374.317,B,says,press submit .
10,12,51,1374.029,1374.029,T,submits,cost=32 (opt_cost=22)
10,12,51,1374.996,1374.996,B,presses,submit (enabled)
10,12,51,1375.575,1375.575,R,shows,talking emotion
10,12,51,1375.576,1375.576,R,shows,up_left gesture
10,12,51,1375.741,1375.741,R,says,you are not that far from the minimum; the difference is only 10 francs. i am sure you can do it.
10,12,51,1376.031,1377.170,B,says,i just press submit .
10,12,51,1377.334,1384.955,R,says,you are not that far from the minimum the difference is only 10 francs i am sure you can do it
