team_no,attempt_no,turn_no,start,end,subject,verb,object
18,5,27,1763.933,1764.594,A,says,okay .
18,5,27,1773.811,1784.798,I,says,...
18,5,27,1784.798,1790.614,I,says,...
18,5,27,1790.249,1790.249,A,adds,Basel-Zurich (0-2)
18,5,27,1792.579,1796.905,A,says,wait can you erase the
18,5,27,1795.253,1796.935,B,says,uh so
18,5,27,1798.139,1798.954,A,says,mount
18,5,27,1802.890,1804.087,B,says,mount
18,5,28,1814.723,1814.723,B,presses,submit (enabled)
18,5,28,1827.915,1827.915,A,presses,submit (enabled)
18,5,28,1829.118,1829.118,A,presses,submit (enabled)
18,5,28,1829.259,1829.259,R,shows,talking emotion
18,5,28,1829.260,1829.260,R,shows,up_left gesture
18,5,28,1829.348,1829.348,B,presses,submit (enabled)
18,5,28,1829.370,1829.370,R,says,you are away from the minimum by 9 francs. let's try again.
18,5,28,1829.388,1829.388,T,submits,cost=31 (opt_cost=22)
18,5,28,1833.816,1833.816,B,presses,submit (enabled)
18,5,28,1834.012,1834.012,B,presses,submit (enabled)
18,5,28,1835.687,1835.687,R,shows,talking emotion
18,5,28,1835.690,1835.690,R,shows,up_right gesture
18,5,28,1835.823,1835.823,R,says,"hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more."
