team_no	utterance_no	start	end	interlocutor	utterance
8	589	1455.825	1457.053	B	yeah but go to
8	590	1456.394	1458.551	A	i think we should only spend less .
8	591	1459.675	1462.551	B	our less was the one that was a circle kinda .
8	592	1462.551	1464.063	A	no , it was
8	593	1465.150	1468.849	A	the one that we went from montreux to basel to bern .
8	594	1469.478	1473.193	A	to , interlaken and then from montreux to zermatt
8	595	1471.913	1476.077	B	okay let 's do that , so i 'm doing neuchatel to basel and to bern .
8	596	1475.044	1476.003	A	okay .
8	597	1479.141	1480.504	A	then it was
8	598	1481.807	1482.855	A	this .
8	599	1484.922	1485.836	A	and then
8	600	1484.967	1487.274	B	what was our most less expensive ?
8	601	1488.295	1490.751	B	no we had two that was 25 .
8	602	1503.673	1504.519	B	zurich maybe ?
8	603	1504.802	1505.895	A	no look .
8	604	1506.872	1507.213	A	here .
8	605	1507.902	1509.145	A	and then , here .
8	606	1509.535	1511.647	A	and then and now you go to zurich .
8	607	1513.761	1514.410	A	yeah .
8	608	1513.819	1514.388	B	submit ?
8	609	1516.005	1516.440	B	yes ?
8	610	1517.294	1518.567	A	yeah i already did .
8	611	1521.695	1523.687	B	oh , my gosh .
8	612	1524.690	1527.551	B	this is so annoying sometimes .
8	613	1527.708	1528.307	B	okay .
8	614	1528.607	1531.033	B	go , just do it , do anything .
8	615	1534.721	1536.186	B	i do n't know what we did .
8	616	1536.850	1537.524	B	okay .
8	617	1546.653	1548.675	B	okay looks good , looks good .
8	618	1554.269	1555.228	A	i think we are done .
8	619	1557.250	1558.508	B	i 'm waiting for your friend .
8	620	1558.808	1559.602	A	oh , okay .
8	621	1566.199	1568.715	B	i 'm sorry buddy but we do n't know how to do this .
8	622	1569.120	1570.168	A	goodbye .
8	623	1569.539	1570.423	B	i 'm sorry .
