team_no	utterance_no	start	end	interlocutor	utterance
9	546	1600.258	1601.165	A	um
9	547	1601.937	1602.406	A	wait what ?
9	548	1604.269	1606.829	A	i keep forgetting what you say .
9	549	1606.505	1608.999	B	erase the mount neuchatel please .
9	550	1608.668	1612.880	A	neuchatel , which one because there are three connecting to neuchatel .
9	551	1612.329	1614.802	B	uh the one that goes to mount interlaken .
9	552	1616.318	1616.821	A	that one ?
9	553	1619.261	1621.431	B	and we erase this one .
9	554	1623.327	1624.266	B	oh gosh .
9	555	1624.740	1627.299	B	and you go mount interlaken to mount luzern , try that .
9	556	1629.425	1631.710	A	mount interlaken to mount luzern .
9	557	1631.412	1631.817	B	yeah .
9	558	1634.063	1636.266	A	eww it needs to be connected .
9	559	1637.231	1637.863	B	it is .
9	560	1638.154	1638.592	A	wait .
9	561	1638.964	1640.730	A	and then , there we go , sorry .
9	562	1641.382	1644.217	B	4 let me try , submit .
9	563	1651.816	1652.562	A	ahh
9	564	1651.816	1653.242	B	ahh
9	565	1667.606	1668.221	A	so
9	566	1669.857	1673.209	B	so ours was just price 28 .
9	567	1674.230	1675.384	B	29 .
9	568	1680.345	1681.301	A	um
9	569	1682.099	1682.731	B	oh so wait .
9	570	1683.087	1685.112	B	ours so if
9	571	1688.932	1689.596	A	4 .
9	572	1689.337	1690.552	B	what happens if we do n't ?
9	573	1691.151	1692.561	B	what happens if
9	574	1693.257	1694.569	B	had anybody solved this
9	575	1705.382	1708.022	A	i know matt and sarah did say it was hard .
9	576	1711.912	1718.376	B	if , wait , if we did n't do the basel to um to neuchatel
9	577	1719.454	1719.892	A	uh
9	578	1719.989	1723.379	B	so wait if i reloaded the better one and then
9	579	1724.837	1725.339	B	did
9	580	1727.679	1731.599	B	neuchatel to interlaken okay wait i 'm gon na upload upload one .
9	581	1731.956	1736.913	B	and we erase mount basel but i would do one from mount neuchatel to mount interlaken okay ?
9	582	1737.104	1739.307	A	erase mount basel ?
9	583	1738.918	1739.307	B	yeah !
9	584	1739.803	1741.083	A	which one though there is two .
9	585	1741.439	1742.184	B	the one that
9	586	1742.492	1743.464	B	um goes
9	587	1743.075	1743.902	A	neuchatel ?
9	588	1743.464	1743.902	B	yes .
9	589	1746.092	1746.610	A	okay .
9	590	1746.335	1750.028	B	and then add one to mount interlaken .
9	591	1750.952	1752.102	A	from neuchatel ?
9	592	1751.729	1752.150	B	yes .
9	593	1753.732	1754.234	A	and then
9	594	1755.210	1755.956	A	um
9	595	1755.243	1755.745	B	submit .
9	596	1756.630	1757.796	A	submit it ?
9	597	1757.618	1758.347	B	yeah .
9	598	1759.530	1760.081	A	try .
9	599	1767.641	1769.083	A	um
9	600	1769.197	1772.696	B	wait just do okay can you go on the uh
9	601	1773.407	1774.751	B	the one that we just did
9	602	1775.225	1776.878	B	if you go on the green button
9	603	1777.347	1778.822	B	this is it is not with the i .
9	604	1777.931	1778.481	A	wait .
9	605	1780.705	1781.645	A	this one ?
9	606	1782.449	1783.016	B	yeah .
9	607	1783.469	1785.089	B	which ones are 4 francs ?
9	608	1785.348	1786.353	A	4 francs ?
9	609	1786.936	1790.935	A	um it 's mount interlaken to mount luzern .
9	610	1793.060	1794.000	B	how would we
9	611	1794.502	1795.717	B	how about we erase that ?
9	612	1796.251	1796.753	A	wait .
9	613	1797.434	1798.341	A	if we um
9	614	1799.463	1800.963	B	i just did uh
9	615	1800.435	1801.294	A	does n't matter .
9	616	1801.498	1803.539	A	wait but we need to make a full circle now .
9	617	1803.647	1804.327	B	no we do n't .
9	618	1804.554	1805.121	A	yeah .
9	619	1805.250	1805.688	A	we do .
9	620	1805.267	1805.834	B	do we ?
9	621	1806.060	1806.498	A	yeah
9	622	1807.863	1809.450	B	how about we submit it and see ?
9	623	1809.872	1810.471	A	okay .
9	624	1815.702	1816.852	A	oh !
9	625	1815.783	1817.208	B	oh !
9	626	1817.941	1818.476	A	come on .
9	627	1818.606	1818.946	A	wait .
9	628	1821.120	1821.914	B	how about
9	629	1822.491	1824.516	B	okay you reupload one we just did .
9	630	1827.604	1829.918	B	if mount saint gallen
9	631	1831.117	1831.797	B	uh
9	632	1832.186	1834.843	B	if mount saint gallen was connected to luzern
9	633	1835.167	1838.099	B	and mount bern and then mount basel
9	634	1836.803	1838.876	A	just try it we do n't know how much time .
9	635	1841.271	1842.470	B	come on erase it .
9	636	1842.713	1843.588	A	i ca n't .
9	637	1842.907	1843.296	B	um
9	638	1845.400	1846.064	B	how much is that ?
9	639	1846.064	1847.085	B	the one i just did .
9	640	1847.591	1848.353	A	5 .
9	641	1850.345	1851.139	B	how much is that ?
9	642	1852.565	1853.148	B	submit .
9	643	1854.700	1855.284	A	come on .
9	644	1858.378	1859.593	A	just
9	645	1860.526	1865.617	B	okay i 'm gon na upload the one uh the one the one we did that was
9	646	1866.020	1866.960	A	1 franc .
9	647	1866.425	1867.203	B	1 franc .
9	648	1867.235	1869.131	A	which was the one before you did the 5 .
9	649	1867.284	1868.726	B	so upload .
9	650	1869.416	1870.097	A	yeah this one .
9	651	1870.696	1871.328	A	please show .
9	652	1872.786	1873.418	B	if
9	653	1876.363	1879.214	B	no , so that 's 4 points that one .
9	654	1880.315	1885.499	B	which one can we erase , how much would if you go to mount bern to mount zermatt ?
9	655	1885.912	1889.460	A	mount bern to mount zermatt i 'll try it .
9	656	1889.994	1891.112	A	no you ca n't do that .
9	657	1891.640	1892.483	B	you ca n't ?
9	658	1892.304	1895.674	A	no it says a cross when i try to do it .
9	659	1896.341	1897.443	A	you 're not allowed .
9	660	1901.091	1901.707	A	which one ?
9	661	1901.982	1904.331	B	uh the uh the mount bern to mount luzern .
9	662	1904.558	1905.125	A	okay .
9	663	1908.742	1909.681	B	ca n't do it ?
9	664	1910.576	1911.500	A	no it wo n't work .
9	665	1911.510	1915.900	B	so do mount neuchatel to mount basel and then we can erase it because then it would be .
9	666	1911.737	1912.693	A	because that will
9	667	1914.118	1915.673	A	mount neuchatel
9	668	1916.163	1916.924	B	to mount basel .
9	669	1916.373	1918.512	A	okay and then erase this one .
9	670	1918.528	1919.500	B	yeah this 3 .
9	671	1921.707	1924.100	B	uh okay now i go .
9	672	1925.188	1927.553	B	mount bern can i go .
9	673	1927.958	1929.951	B	oh no i ca n't do that .
9	674	1938.420	1939.457	B	can we submit ?
9	675	1940.267	1941.060	A	submit .
9	676	1944.957	1946.879	B	oh , now we have to .
9	677	1948.125	1949.551	A	just upload it upload it .
9	678	1949.291	1951.251	B	i 'll upload it for you .
9	679	1951.763	1952.605	B	yeah .
9	680	1953.756	1954.485	B	if
9	681	1955.327	1957.206	B	we did mount saint gallen to mount luzern .
9	682	1957.609	1958.225	B	try that .
9	683	1958.014	1959.148	A	mount saint
9	684	1959.472	1960.234	A	gallen
9	685	1959.488	1960.088	B	gallen
9	686	1960.509	1961.319	B	to mount luzern
9	687	1962.943	1963.721	A	has a cross .
9	688	1964.465	1966.765	B	my gosh mount davos to mount
9	689	1966.004	1968.369	A	no wait because wait
9	690	1967.381	1968.321	B	mount davos
9	691	1968.726	1969.556	B	to mount luzern .
9	692	1972.957	1975.516	B	erase the mount saint gallen to mount davos .
9	693	1976.962	1978.128	A	mount saint
9	694	1978.387	1978.987	A	gallen
9	695	1979.197	1979.780	B	to mount
9	696	1980.708	1981.443	A	yeah okay .
9	697	1981.939	1983.964	B	how much was that ?
9	698	1983.365	1983.980	A	which one ?
9	699	1984.384	1985.096	B	the one
9	700	1984.497	1986.425	A	the mount that i did ?
9	701	1985.793	1987.429	B	uh submit submit see .
9	702	1988.087	1989.156	A	but it was a 3 .
9	703	1989.890	1990.829	B	um i know .
9	704	2010.737	2011.822	B	how many minutes ?
9	705	2014.343	2015.153	B	one .
9	706	2015.153	2016.708	B	we 're not gon na make this .
9	707	2016.486	2016.923	A	no .
9	708	2017.830	2019.418	B	okay can you upload the previous one .
9	709	2019.742	2020.309	A	which one ?
9	710	2020.876	2021.767	A	upload .
9	711	2021.166	2022.575	B	the second previous one .
9	712	2023.936	2024.681	A	that one ?
9	713	2024.810	2026.187	B	no the one before it .
9	714	2027.099	2028.492	B	one before that one .
9	715	2030.197	2031.040	A	it 's not letting me .
9	716	2030.311	2030.910	B	no .
9	717	2031.607	2032.060	B	what ?
9	718	2032.238	2032.433	A	wait .
9	719	2033.620	2034.316	A	this one ?
9	720	2034.413	2035.725	B	um no .
9	721	2036.426	2037.171	A	this one .
9	722	2038.467	2038.970	B	what ?
9	723	2039.271	2039.952	A	this one ?
9	724	2039.968	2040.908	B	no
9	725	2041.878	2042.348	A	this one .
9	726	2043.320	2044.632	B	you did n't change .
9	727	2045.782	2047.499	B	it 's alright um we just keep it .
9	728	2046.673	2047.499	A	wait this one .
9	729	2047.907	2048.458	B	yes !
9	730	2049.884	2050.532	B	if
9	731	2051.066	2052.427	B	how would we um
9	732	2052.427	2054.322	A	this is price 23 .
9	733	2054.995	2056.615	B	we need 1 point less .
9	734	2057.085	2058.089	A	wait .
9	735	2057.182	2059.920	B	how much is , wait which one is the most expensive
9	736	2060.291	2062.073	A	most expensive that we 've done ?
9	737	2061.943	2062.348	B	yeah .
9	738	2064.486	2065.086	A	30 .
9	739	2065.803	2068.799	B	no the uh what is the most expensive track ?
9	740	2069.170	2069.802	A	30 .
9	741	2070.531	2072.727	B	no the track we 're on ours right now .
9	742	2073.548	2074.147	A	what do you mean ?
9	743	2074.487	2077.290	B	the one we 're doing working on which is the most expensive track ?
9	744	2078.277	2079.751	A	uh track uh
9	745	2080.517	2081.894	A	this one
9	746	2082.870	2084.603	A	the most expensive track
9	747	2085.008	2085.802	A	is
9	748	2088.042	2089.808	A	they 're all 3s , 2s and 3s .
9	749	2090.243	2091.393	A	because we erased the 4s .
9	750	2092.139	2093.467	B	oh yeah um .
9	751	2093.613	2094.974	A	they are all 2s and 3s .
9	752	2096.529	2097.294	B	how much is that ?
9	753	2097.894	2099.497	B	the mount interlaken to mount bern ?
9	754	2101.376	2101.829	A	4 .
9	755	2104.571	2105.122	B	okay .
9	756	2105.559	2106.143	B	submit .
9	757	2106.985	2107.568	A	okay .
9	758	2122.697	2124.916	B	wait no can we can i try something .
9	759	2127.313	2127.735	B	um
9	760	2128.053	2131.276	B	could you go mount montreux to mount interlaken to mount neuchatel .
9	761	2130.876	2133.192	A	wait mount which one mount ?
9	762	2133.202	2135.195	B	interlaken to mount neuchatel .
9	763	2135.890	2136.765	A	neuchatel .
9	764	2137.153	2137.688	A	yeah .
9	765	2138.093	2139.486	B	then to mount montreux .
9	766	2139.933	2143.869	A	then from neuchatel to mount montreux ?
9	767	2142.476	2144.436	B	no uh interlaken to mount montreux .
9	768	2147.744	2149.543	B	and i 'm gon na erase this one .
9	769	2149.850	2151.762	B	here , submit , i wanna see .
9	770	2151.911	2152.737	A	submit .
9	771	2158.167	2160.354	B	okay yeah .
9	772	2159.901	2160.630	A	yes .
