team_no,attempt_no,turn_no,start,end,subject,verb,object
20,3,23,904.698,904.698,B,loads,"[(0, 2), (0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 7), (6, 7), (7, 3), (8, 9)]"
20,3,23,905.078,905.608,A,says,wow .
20,3,23,905.273,905.273,B,presses,apply (enabled)
20,3,23,905.947,906.388,B,says,what ?
20,3,23,906.717,908.621,A,says,wow it's changing tracks .
20,3,23,910.062,910.771,B,says,right so ?
20,3,23,910.976,911.947,A,says,yeah by itself .
20,3,23,912.481,914.880,I,says,...
20,3,23,914.878,914.878,B,presses,previous (enabled)
20,3,23,914.900,915.596,A,says,oh .
20,3,23,914.963,915.999,B,says,no oh no no .
20,3,23,921.939,921.939,B,presses,compare (enabled)
20,3,23,921.948,921.948,B,presses,next (enabled)
20,3,23,922.683,922.683,B,presses,apply (enabled)
20,3,23,922.693,922.693,B,loads,"[(0, 2), (0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 7), (6, 7), (7, 3), (8, 9)]"
20,3,23,922.712,923.779,B,says,i think
20,3,23,922.744,924.054,A,says,oh .
20,3,23,923.151,923.151,B,presses,apply (enabled)
20,3,23,923.316,923.316,B,presses,apply (enabled)
20,3,23,923.649,923.649,B,presses,apply (enabled)
20,3,23,924.399,925.460,B,says,so we submit it ?
20,3,23,926.113,927.947,A,says,yeah let's start over .
20,3,23,926.171,926.171,B,presses,submit (enabled)
20,3,23,927.345,927.345,A,presses,submit (enabled)
20,3,23,927.461,927.461,T,submits,cost=46 (opt_cost=22)
20,3,23,928.231,929.886,B,says,robot say something to us .
20,3,23,928.704,928.704,R,shows,up_left gesture
20,3,23,928.704,928.704,R,shows,talking emotion
20,3,23,928.797,928.797,R,says,you are away from the minimum by 24 francs. let's try again.
20,3,23,929.567,935.537,R,says,...
20,3,23,936.401,936.801,B,says,yeah .
20,3,23,938.251,939.101,B,says,should we
20,3,23,940.036,941.665,I,says,...
20,3,23,941.461,941.774,A,says,oh .
20,3,23,941.876,944.234,R,says,i don't care we .
20,3,23,943.493,944.631,A,says,where is 2 ?
20,3,23,945.078,945.985,A,says,give me a 2 .
20,4,23,945.998,945.998,B,presses,compare (enabled)
20,4,23,947.264,948.062,A,says,2 francs one .
20,4,23,950.273,951.449,B,says,2 francs um .
20,4,23,953.207,955.648,B,says,interlaken to zermatt .
20,4,23,956.051,957.796,A,says,interlaken to zermatt .
20,4,23,958.429,960.435,A,says,zermatt oh interlaken .
20,4,23,960.986,961.785,A,says,that's 2 ?
20,4,23,962.072,963.900,B,says,interlaken to zermatt .
20,4,23,964.066,964.820,A,says,that's 2 ?
20,4,23,964.691,964.691,A,adds,Zermatt-Interlaken (4-5)
20,4,23,964.705,965.140,B,says,yes .
20,4,23,965.501,965.788,A,says,oh .
20,4,23,966.622,967.989,B,says,and you want another 2 ?
20,4,23,968.111,968.469,A,says,yeah .
20,4,23,968.207,969.044,B,says,or 3 ?
20,4,23,968.954,972.970,A,says,yeah uh as much 2s and then as much 3s .
20,4,23,972.051,974.626,B,says,zermatt to montreux .
20,4,23,976.476,977.115,B,says,montreux .
20,4,23,977.198,978.105,A,says,oh montreux .
20,4,23,978.171,978.171,A,adds,Zermatt-Montreux (4-6)
20,4,23,978.808,979.147,A,says,uh
20,4,23,980.302,980.961,B,says,okay my turn .
20,4,23,980.411,981.683,A,says,okay give me oh okay .
20,4,23,981.728,982.392,B,says,give me a 2 .
20,4,23,982.862,985.085,A,says,um neuchatel to montreux .
20,4,23,985.264,987.191,B,says,neuchatel to montreux .
20,4,24,986.437,986.437,B,adds,Montreux-Neuchatel (6-7)
20,4,24,989.643,991.062,B,says,i don't really care actually .
20,4,24,990.618,994.177,A,says,"um yeah me to i don't like this , zurich to luzern ."
20,4,24,994.765,995.666,B,says,wait zurich ?
20,4,24,995.922,997.009,A,says,to luzern .
20,4,24,999.549,1000.271,B,says,where is zurich ?
20,4,24,1001.767,1003.070,A,says,zurich is at the top .
20,4,24,1005.317,1006.742,B,says,i can't do luzern .
20,4,24,1006.863,1007.643,A,says,yeah you can .
20,4,24,1008.598,1010.407,A,says,zurich to luzern .
20,4,24,1010.292,1011.365,B,says,where is luzern ?
20,4,24,1011.507,1013.232,A,says,luzern is under zurich .
20,4,24,1014.185,1015.354,B,says,i can't do it .
20,4,24,1015.342,1016.230,A,says,yes you can .
20,4,24,1016.166,1017.278,B,says,no i can't .
20,4,24,1017.345,1018.706,A,says,yes you can it's
20,4,24,1018.102,1021.080,B,says,how about mount zermatt to mount
20,4,24,1020.465,1023.157,A,says,no yes you can zurich to luzern .
20,4,24,1024.585,1024.585,B,adds,Luzern-Zermatt (1-4)
20,4,24,1025.569,1026.151,A,says,2 .
20,4,24,1027.065,1027.467,A,says,oh .
20,4,24,1027.288,1027.729,B,says,3 .
20,4,24,1030.431,1031.057,B,says,what ?
20,4,24,1031.371,1031.920,A,says,let me
20,4,25,1031.480,1031.480,A,removes,Luzern-Zermatt (1-4)
20,4,25,1032.284,1032.943,A,says,there you go .
20,4,25,1033.930,1034.511,A,says,what no
20,4,25,1037.273,1038.960,B,says,you are erasing my mistake .
20,4,25,1039.375,1040.085,B,says,how dare you .
20,4,25,1039.401,1039.989,A,says,i know .
20,4,25,1040.690,1041.725,A,says,"wait , what ?"
20,4,25,1044.283,1046.430,A,says,can i get pencil again ?
20,4,25,1050.561,1051.891,A,says,oh oh .
20,4,25,1052.633,1054.077,A,says,oh .
20,4,25,1055.426,1056.021,A,says,okay .
20,4,25,1056.155,1057.976,B,says,we messed up again didn't we ?
20,4,25,1057.719,1059.713,A,says,"okay number 2, now another 2 ."
20,4,25,1059.664,1060.687,B,says,another 2 .
20,4,25,1061.038,1062.061,B,says,um let's see .
20,4,25,1062.425,1063.882,B,says,luzern to zurich .
20,4,25,1066.359,1068.809,A,says,i i told you to do that and then you did it .
20,4,25,1067.913,1069.263,B,says,just do it .
20,4,25,1069.320,1072.081,A,says,no now we can't because it is an eraser now .
20,4,25,1074.628,1077.197,B,says,"why , zurich to luzern ."
20,4,25,1078.551,1088.494,I,says,....
20,4,25,1078.762,1079.273,A,says,i
20,4,25,1088.807,1089.625,B,says,okay .
20,4,25,1089.031,1089.740,A,says,oh okay .
20,4,25,1090.060,1091.128,B,says,then um
20,4,25,1091.588,1092.783,B,says,let's see what we have .
20,4,25,1092.374,1094.486,A,says,there is no more 2s then 3s now .
20,4,25,1095.651,1099.026,B,says,yeah no we don't have any 2s zermatt to davos .
20,4,25,1097.185,1097.754,A,says,okay .
20,4,25,1099.174,1101.934,A,says,uh zermatt to davos there we go .
20,4,25,1100.328,1100.328,A,adds,Zermatt-Davos (4-9)
20,4,25,1102.190,1103.960,B,says,and then we've got another 2 .
20,4,26,1103.149,1103.149,B,adds,Gallen-Davos (8-9)
20,4,26,1103.533,1104.389,A,says,okay .
20,4,26,1105.029,1106.530,A,says,okay you've done another 2 nice .
20,4,26,1106.741,1108.115,A,says,zurich to gallen .
20,4,26,1108.604,1110.214,B,says,zurich to berlin ?
20,4,26,1109.946,1112.112,A,says,saint gallen saint gallen .
20,4,26,1114.082,1114.082,B,adds,Zurich-Gallen (2-8)
20,4,26,1116.777,1117.615,A,says,um
20,4,26,1116.995,1119.423,B,says,i have a feeling we have not been doing this right .
20,4,26,1119.577,1121.469,A,says,um give me another 3 .
20,4,26,1122.017,1123.123,B,says,another 3 .
20,4,26,1123.672,1124.886,B,says,zurich to bern .
20,4,26,1125.359,1127.513,A,says,zurich to bern .
20,4,27,1126.980,1126.980,A,adds,Basel-Zurich (0-2)
20,4,27,1127.684,1128.291,B,says,and then
20,4,27,1127.817,1128.521,A,says,oh no oops .
20,4,27,1130.259,1130.259,A,removes,Basel-Zurich (0-2)
20,4,27,1131.316,1132.019,A,says,there you go .
20,4,28,1133.002,1133.002,B,adds,Zurich-Bern (2-3)
20,4,28,1133.598,1133.598,B,adds,Basel-Bern (0-3)
20,4,28,1135.973,1137.276,B,says,now we've got double 3s .
20,4,28,1137.564,1138.197,A,says,okay .
20,4,29,1143.162,1143.162,A,adds,Luzern-Zurich (1-2)
20,4,29,1145.833,1146.894,B,says,what can we do next ?
20,4,29,1146.479,1148.166,A,says,give me another 3 or 4 ?
20,4,29,1148.415,1151.157,A,says,"3 , is there another 3 , if there is not then 4 ."
20,4,29,1152.230,1153.195,B,says,how much
20,4,29,1152.306,1153.342,A,says,oh we've got a check .
20,4,29,1153.700,1154.358,B,says,we've got a check ?
20,4,29,1154.524,1155.259,A,says,should we submit it ?
20,4,29,1155.999,1155.999,B,presses,submit (enabled)
20,4,29,1156.191,1156.191,A,presses,submit (enabled)
20,4,29,1156.222,1156.222,T,submits,cost=22 (opt_cost=22)
20,4,29,1156.506,1156.506,R,shows,happy emotion
20,4,29,1156.506,1156.506,R,shows,happy gesture
20,4,29,1156.613,1156.613,R,says,congratulations! you found the best way to connect all gold mines. i am so happy!
