team_no,attempt_no,turn_no,start,end,subject,verb,object
47,8,42,853.901,853.901,R,shows,talking emotion
47,8,42,853.903,853.903,R,shows,up_left gesture
47,8,42,853.975,853.975,R,says,you are away from the minimum by 3 francs. let's try again.
47,8,42,854.507,860.244,R,says,you are away from the minimum by 3 francs let's try again
47,8,42,860.637,863.418,A,says,you are away from the minimum so what do you mean by that ?
47,8,42,863.418,866.592,I,says,you are spending 3 more francs than the required .
47,8,42,867.002,867.679,A,says,what ?
47,8,42,868.125,869.569,A,says,"thi is so hard , okay ."
47,8,42,870.127,870.894,B,says,uh
47,8,42,870.229,872.855,A,says,come on we can do this our closest
47,8,42,871.839,873.551,B,says,okay i'm gonna take the lead uh
47,9,42,872.011,872.011,A,presses,compare (enabled)
47,9,42,873.782,876.225,A,says,our record is um 3 francs let's see .
47,9,42,874.796,874.796,B,adds,Interlaken-Montreux (5-6)
47,9,42,876.789,876.789,B,adds,Interlaken-Neuchatel (5-7)
47,9,42,879.176,880.477,B,says,uh that's expensive .
47,9,42,880.991,881.704,A,says,um
47,9,42,882.899,883.541,A,says,okay .
47,9,42,884.399,889.659,A,says,whatever you do don't connect mount basel to mount zurich because that costs a lot .
47,9,43,890.660,890.660,A,removes,Interlaken-Montreux (5-6)
47,9,43,890.818,892.244,A,says,we just need uh um
47,9,43,891.763,894.325,B,says,how about you go from mount neuchatel to mount basel ?
47,9,43,891.930,891.930,A,removes,Interlaken-Neuchatel (5-7)
47,9,43,894.200,896.625,A,says,wait i'm just gonna delete your tracks for now .
47,9,43,897.106,899.103,I,says,"girls , you have five more minutes ."
47,9,43,897.338,898.212,A,says,and and
47,9,43,900.061,902.201,A,says,come on come on bob you can do this .
47,9,43,901.416,906.070,B,says,"okay uh i'm gonna go from mount , mount zurich to mount bern ."
47,9,44,904.781,904.781,B,adds,Zurich-Bern (2-3)
47,9,44,906.734,907.322,A,says,okay .
47,9,44,906.787,909.497,B,says,then ount bern to mount just
47,9,44,907.663,907.663,B,adds,Luzern-Bern (1-3)
47,9,44,908.356,909.194,A,says,"yeah , okay ."
47,9,45,911.267,911.267,A,adds,Luzern-Davos (1-9)
47,9,45,912.033,913.228,A,says,okay and now
47,9,45,913.656,915.920,A,says,mount luzern to mount davos and then
47,9,45,916.829,918.006,A,says,mount luzern to
47,9,45,918.256,919.807,A,says,oh gosh i can't go to
47,9,45,918.737,920.966,B,says,oh i'll delete 3 francs .
47,9,45,920.110,920.770,A,says,then um
47,9,45,922.552,923.800,A,says,then interlaken
47,9,45,924.050,927.776,A,says,"no i don't want , i don't want the eraser , how do i get rid of the eraser ?"
47,9,45,928.864,929.666,A,says,miss
47,9,45,929.827,935.746,I,says,yeah that's because ...
47,9,45,929.916,931.538,A,says,i can't get rid of the eraser .
47,9,45,935.680,935.680,A,adds,Luzern-Zermatt (1-4)
47,9,45,936.031,937.440,A,says,uh oh i get it now .
47,9,45,937.958,939.990,A,says,okay then to mount zermatt .
47,9,45,942.818,944.315,B,says,is this expensive ?
47,9,46,943.114,943.114,B,adds,Zurich-Gallen (2-8)
47,9,46,943.246,944.440,A,says,i know mount
47,9,46,944.440,945.100,A,says,uh
47,9,46,945.100,947.311,A,says,it's 3 francs rub that out because
47,9,46,947.970,950.252,A,says,uh try mount luzern to um
47,9,46,948.173,948.173,B,removes,Zurich-Gallen (2-8)
47,9,46,950.573,950.966,A,says,wait
47,9,46,951.300,952.138,A,says,no actually
47,9,46,952.405,956.452,A,says,we have to connect because that's the only way or we connect from mount davos .
47,9,47,953.322,953.322,A,adds,Gallen-Davos (8-9)
47,9,47,956.934,958.984,A,says,"so , we haven't tried that one yet ."
47,9,47,957.896,959.091,B,says,it's only 2 .
47,9,47,960.000,960.892,A,says,and um
47,9,47,961.844,961.844,A,adds,Basel-Bern (0-3)
47,9,47,962.497,964.744,A,says,let's go from mount bern to mount
47,9,47,965.136,965.742,A,says,basel .
47,9,47,965.885,970.859,A,says,whatever you do don't do zurich to basel it's so expensive .
47,9,48,969.314,969.314,B,adds,Basel-Neuchatel (0-7)
47,9,48,970.687,970.687,B,adds,Interlaken-Neuchatel (5-7)
47,9,48,971.863,972.541,A,says,okay
47,9,48,973.682,974.448,A,says,and now
47,9,48,974.217,976.998,B,says,"wait , no no no hang on erase that erase , erase ."
47,9,48,976.249,977.230,A,says,erase what ?
47,9,49,977.199,977.199,A,removes,Interlaken-Neuchatel (5-7)
47,9,49,977.462,979.351,B,says,uh mount neuchatel to mount interlaken .
47,9,49,979.543,980.042,A,says,okay .
47,9,49,981.981,981.981,A,adds,Montreux-Neuchatel (6-7)
47,9,49,983.198,983.947,A,says,then um
47,9,49,984.143,986.407,A,says,from let's do from mount montreux
47,9,49,987.085,988.279,A,says,and then after
47,9,49,988.636,990.918,A,says,you go from mount neuchatel to mount interlaken .
47,9,50,989.399,989.399,B,adds,Interlaken-Montreux (5-6)
47,9,50,992.724,992.724,B,adds,Zermatt-Interlaken (4-5)
47,9,50,994.195,994.552,A,says,okay .
47,9,50,995.176,996.584,B,says,okay then mount zermatt .
47,9,51,995.874,995.874,A,presses,submit (enabled)
47,9,51,996.119,996.119,T,submits,cost=29 (opt_cost=22)
47,9,51,996.620,997.975,A,says,we we can go now .
47,9,51,998.243,999.152,B,says,"three , two"
47,9,51,998.528,999.847,A,says,"three , two one go ."
47,9,51,999.312,999.312,B,presses,submit (enabled)
47,9,51,999.637,999.637,R,shows,talking emotion
47,9,51,999.641,999.641,R,shows,up_left gesture
47,9,51,999.719,999.719,R,says,you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
47,9,51,1000.163,1008.293,R,says,you are not that far from the minimum the difference is only 7 francs i am sure you can do it
47,9,51,1005.726,1007.295,A,says,7 oh this time
47,9,51,1008.543,1009.916,A,says,this is actually quite hard .
47,9,51,1011.213,1012.800,A,says,okay i start first so
47,10,51,1012.689,1012.689,A,adds,Gallen-Davos (8-9)
47,10,51,1013.156,1015.100,A,says,let's try something different let's go from mount
47,10,51,1015.177,1015.177,A,adds,Zurich-Gallen (2-8)
47,10,51,1015.563,1017.114,A,says,let's do a circle this time .
47,10,51,1018.820,1023.144,A,says,"and don't connect mount zurich to mount basel , that's the only thing you can't do ."
47,10,52,1022.984,1022.984,B,adds,Luzern-Zurich (1-2)
47,10,52,1023.479,1025.012,A,says,because that's so expensive .
47,10,52,1024.058,1024.058,B,adds,Luzern-Zermatt (1-4)
47,10,53,1025.161,1025.161,A,adds,Zermatt-Interlaken (4-5)
47,10,53,1025.993,1026.599,A,says,okay .
47,10,53,1027.205,1029.487,A,says,mount zermatt to mount interlaken .
47,10,53,1027.874,1027.874,A,adds,Interlaken-Bern (5-3)
47,10,53,1029.969,1033.331,A,says,mount interlaken to mount bern because mount bern needs to be connected .
47,10,54,1033.328,1033.328,B,adds,Basel-Bern (0-3)
47,10,54,1033.367,1037.342,B,says,bern to mount basel and mount basel to neuchatel .
47,10,54,1035.143,1035.143,B,adds,Basel-Neuchatel (0-7)
47,10,55,1035.280,1035.280,A,adds,Montreux-Neuchatel (6-7)
47,10,55,1037.948,1037.948,A,presses,submit (enabled)
47,10,55,1038.029,1038.546,A,says,okay .
47,10,55,1038.029,1039.901,B,says,then mount neuchatel to mount
47,10,55,1038.088,1038.088,T,submits,cost=25 (opt_cost=22)
47,10,55,1039.455,1041.523,A,says,"okay we can go now three , two , one ."
47,10,55,1039.901,1041.464,B,says,"three , two , one ."
47,10,55,1041.382,1041.382,B,presses,submit (enabled)
47,10,55,1042.621,1042.621,R,shows,up_left gesture
47,10,55,1042.621,1042.621,R,shows,talking emotion
47,10,55,1042.695,1042.695,R,says,you are not that far from the minimum; the difference is only 3 francs. i am sure you can do it.
47,10,55,1043.003,1050.986,R,says,you are not that far from the minimum the difference is only 3 francs i am sure you can do it
47,10,55,1048.456,1050.096,B,says,uh okay so we're close .
47,10,55,1048.722,1049.684,A,says,why are we always
47,10,55,1051.342,1052.840,A,says,why are we so
47,10,55,1051.623,1051.623,R,shows,up_right gesture
47,10,55,1051.623,1051.623,R,shows,talking emotion
47,10,55,1051.654,1051.654,R,says,"hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more."
47,10,55,1052.127,1061.331,R,says,hey guys maybe it would be easier to solve the problem if you look at your previous solutions more
47,10,55,1059.673,1064.166,B,says,"but we did that , we i've did that but it didn't work ."
47,10,55,1061.955,1064.024,A,says,we did that uh this is really hard .
47,10,55,1064.466,1069.529,A,says,okay perhaps we just because we're always starting from the mountain on the left side .
47,10,55,1071.414,1074.214,A,says,no just i'm just trying every single way i can .
47,10,55,1073.464,1075.992,B,says,let's start from mount saint gallen .
47,11,55,1076.190,1076.190,A,adds,Zurich-Gallen (2-8)
47,11,55,1076.475,1078.062,A,says,mount s t gallen ?
47,11,55,1077.768,1080.176,B,says,yeah to mount zurich ?
47,11,55,1079.064,1082.448,A,says,but whatever you do don't do mount zurich to mount basel .
47,11,55,1080.085,1080.085,A,adds,Zurich-Bern (2-3)
47,11,55,1082.681,1084.874,B,says,then mount zurich to mount
47,11,55,1085.926,1088.065,A,says,oh gosh it's actually quite um .
47,11,56,1086.049,1086.049,B,adds,Luzern-Bern (1-3)
47,11,56,1089.896,1094.259,A,says,wait can we just rub out our tracks all of our tracks just rub out all of them for now .
47,11,56,1092.290,1092.290,B,removes,Luzern-Bern (1-3)
47,11,57,1093.632,1093.632,A,removes,Zurich-Bern (2-3)
47,11,57,1094.687,1095.971,A,says,i'll try a new one .
47,11,57,1099.389,1102.563,A,says,"try new , so , if we can't go from mount zurich to"
47,11,57,1100.407,1100.407,A,removes,Zurich-Gallen (2-8)
47,11,57,1103.222,1108.322,A,says,"wait i'll just erase that track , go from start from mount montreux to mount interlaken ."
47,11,57,1108.564,1111.113,B,says,mount montreux to mount interlaken .
47,11,57,1113.110,1113.966,A,says,and then um
47,11,58,1113.526,1113.526,B,adds,Interlaken-Montreux (5-6)
47,11,58,1114.126,1116.569,A,says,go oh that's actually quite expensive .
47,11,58,1116.805,1116.805,B,removes,Interlaken-Montreux (5-6)
47,11,58,1117.274,1118.219,A,says,okay so go from
47,11,58,1118.790,1120.359,A,says,this is actually quite hard
47,11,58,1121.179,1122.284,A,says,move the eraser away .
47,11,58,1124.883,1133.072,A,says,"come on come on , then i start from mount davos , to mount s t gallen , mount s t gallen to mount zurich , and mount zurich to mount luzern"
47,11,59,1125.583,1125.583,A,adds,Gallen-Davos (8-9)
47,11,59,1127.680,1127.680,A,adds,Zurich-Gallen (2-8)
47,11,60,1134.143,1134.143,B,adds,Luzern-Zurich (1-2)
47,11,60,1134.913,1136.482,B,says,then mount luzern to mount zermatt .
47,11,60,1136.874,1137.355,A,says,yeah .
47,11,60,1137.105,1137.105,B,adds,Luzern-Zermatt (1-4)
47,11,60,1139.406,1140.618,B,says,mount zermatt to mount bern .
47,11,61,1140.827,1140.827,A,adds,Luzern-Bern (1-3)
47,11,61,1140.886,1146.234,A,says,"wait mount wait we need to connect to bern so , mount bern and then mount basel ."
47,11,61,1142.170,1142.170,A,adds,Basel-Bern (0-3)
47,11,61,1147.496,1152.595,B,says,"and then mount basel to mount neuchatel , and then , mount neuchatel to mount interlaken ."
47,11,62,1149.081,1149.081,B,adds,Basel-Neuchatel (0-7)
47,11,62,1150.758,1151.792,A,says,neuchatel .
47,11,63,1151.133,1151.133,A,adds,Interlaken-Montreux (5-6)
47,11,63,1151.373,1151.373,B,adds,Interlaken-Neuchatel (5-7)
47,11,63,1152.577,1154.966,A,says,interlaken and interlaken to montreux .
47,11,64,1153.990,1153.990,A,presses,submit (enabled)
47,11,64,1155.478,1156.334,B,says,three .
47,11,64,1155.567,1157.816,A,says,"okay we're two , one , go ."
47,11,64,1157.411,1157.411,T,submits,cost=27 (opt_cost=22)
47,11,64,1160.692,1160.692,B,presses,submit (enabled)
47,11,64,1160.998,1160.998,R,shows,talking emotion
47,11,64,1160.998,1160.998,R,shows,up_left gesture
47,11,64,1161.406,1161.406,R,says,you are away from the minimum by 5 francs. let's try again.
47,11,64,1161.898,1167.443,R,says,you are away from the minimum by 5 francs let's try again
47,11,64,1169.172,1170.813,A,says,this is really really hard .
47,11,64,1171.288,1178.847,I,says,so we are actually over the time as well ...
